R_Ang,E_CCSD_Ha,status,omega_root1_Ha,omega_root2_Ha,omega_root3_Ha,omega_root4_Ha,omega_root5_Ha,omega_root6_Ha,omega_root7_Ha,omega_root8_Ha,omega_root9_Ha,omega_root10_Ha,omega_root1_eV,omega_root2_eV,omega_root3_eV,omega_root4_eV,omega_root5_eV,omega_root6_eV,omega_root7_eV,omega_root8_eV,omega_root9_eV,omega_root10_eV,E_total_root1_Ha,E_total_root2_Ha,E_total_root3_Ha,E_total_root4_Ha,E_total_root5_Ha,E_total_root6_Ha,E_total_root7_Ha,E_total_root8_Ha,E_total_root9_Ha,E_total_root10_Ha
1.8422110552763817,-1.0307301912476685,ok,0.3019386827,0.3592597246,0.5633668002,0.5698872411,0.8084390647,0.8084390647,0.8297331594,0.8297331594,0.8375380373,0.8457679806,8.216170117554515,9.775955128717877,15.329991598408547,15.507421834232586,21.998747645896984,21.998747645896984,22.57818948153733,22.57818948153733,22.790571028677004,23.014519194595884,-0.7287915085476685,-0.6714704666476685,-0.46736339104766855,-0.4608429501476685,-0.22229112654766847,-0.22229112654766847,-0.20099703184766848,-0.20099703184766848,-0.19319215394766853,-0.1849622106476685
1.8613065326633165,-1.0293022861308991,ok,0.3012012958,0.355908426,0.5617976191,0.56929737,0.8083616593,0.8083616593,0.8277311376,0.8277311376,0.8371256944,0.8430529785,8.196104797805882,9.684761648087637,15.287292005406545,15.491370623895142,21.99664133766006,21.99664133766006,22.52371169306464,22.52371169306464,22.779350606759312,22.940640223794116,-0.7281009903308991,-0.6733938601308991,-0.4675046670308991,-0.4600049161308991,-0.2209406268308991,-0.2209406268308991,-0.20157114853089908,-0.20157114853089908,-0.19217659173089918,-0.18624930763089909
1.880402010050251,-1.0279275033419648,ok,0.3005334998,0.3527322115,0.5603331335,0.5687344111,0.808303582,0.808303582,0.8258314177,0.8258314177,0.8368494154,0.8404582989,8.177933142916357,9.59833244852803,15.247441322093257,15.476051731826624,21.995060973817633,21.995060973817633,22.47201768110655,22.47201768110655,22.771832672178657,22.870035395013932,-0.7273940035419648,-0.6751952918419648,-0.4675943698419648,-0.4591930922419648,-0.21962392134196485,-0.21962392134196485,-0.2020960856419648,-0.2020960856419648,-0.1910780879419648,-0.1874692044419648
1.8994974874371857,-1.026604769230806,ok,0.2999336603,0.3497261122,0.5589704044,0.5681980556,0.8082619769,0.8082619769,0.8240295292,0.8240295292,0.836706203,0.837976418,8.161610678596258,9.516532319381936,15.21035957420451,15.461456755150966,21.99392884137173,21.99392884137173,22.422985797160848,22.422985797160848,22.76793566424704,22.80249997522749,-0.726671108930806,-0.6768786570308061,-0.467634364830806,-0.458406713630806,-0.218342792330806,-0.218342792330806,-0.20257524003080596,-0.20257524003080596,-0.18989856623080603,-0.188628351230806
1.9185929648241205,-1.0253329693979316,ok,0.2994001086,0.346885172,0.5577064503,0.5676878281,0.8082341156,0.8082341156,0.8223211231,0.8223211231,0.8355997356,0.8366926892,8.147091997205353,9.439226398297983,15.17596563099221,15.447572757575138,21.993170696776115,21.993170696776115,22.376497698908747,22.376497698908747,22.737827152457047,22.76756793501559,-0.7259328607979316,-0.6784477973979316,-0.4676265190979316,-0.45764514129793166,-0.2170988537979316,-0.2170988537979316,-0.20301184629793156,-0.20301184629793156,-0.1897332337979316,-0.18864028019793166
1.937688442211055,-1.024110953408542,ok,0.2989311437,0.3442044533,0.5565382316,0.5672030729,0.8082174107,0.8082174107,0.8207019697,0.8207019697,0.8333206446,0.8368050006,8.134330812175643,9.366280326335438,15.144176780726724,15.43438189659319,21.992716133290013,21.992716133290013,22.332438290349838,22.332438290349838,22.675809926966295,22.770624083900817,-0.725179809708542,-0.679906500108542,-0.4675727218085419,-0.4569078805085419,-0.215893542708542,-0.215893542708542,-0.203408983708542,-0.203408983708542,-0.19079030880854198,-0.187305952808542
1.9567839195979897,-1.0229375394963958,ok,0.2985250353,0.3416790447,0.5554626374,0.5667429475,0.8082094284,0.8082094284,0.8191679813,0.8191679813,0.8311316272,0.8370385876,8.123280039645502,9.297560457491898,15.11490837150658,15.421861246612199,21.99249892384158,21.99249892384158,22.290696339500574,22.290696339500574,22.616243728995705,22.776980309979862,-0.7244125041963958,-0.6812584947963958,-0.46747490209639575,-0.4561945919963958,-0.21472811109639578,-0.21472811109639578,-0.20376955819639575,-0.20376955819639575,-0.19180591229639576,-0.18589895189639571
1.9758793969849244,-1.0218115192713282,ok,0.2981800279,0.3393040668,0.5544764733,0.5663064192,0.8082078971,0.8082078971,0.8177151998,0.8177151998,0.8290253721,0.8373879931,8.113891910026377,9.232934016529313,15.088073479279553,15.409982706433595,21.992457255045824,21.992457255045824,22.251164140973046,22.251164140973046,22.558929607937024,22.786488117996832,-0.7236314913713282,-0.6825074524713282,-0.46733504597132813,-0.45550510007132816,-0.21360362217132822,-0.21360362217132822,-0.20409631947132822,-0.20409631947132822,-0.19278614717132814,-0.18442352617132818
1.9949748743718592,-1.0207316619467874,ok,0.2978943443,0.3370746793,0.5535764523,0.5658922696,0.8082107163,0.8082107163,0.8163398084,0.8163398084,0.8269949115,0.8378465361,8.106118063242633,9.172269292174835,15.063582660219051,15.398713121704374,21.992533969385928,21.992533969385928,22.213737834348237,22.213737834348237,22.503677960293164,22.798965708680228,-0.7228373176467875,-0.6836569826467874,-0.4671552096467875,-0.4548393923467874,-0.21252094564678747,-0.21252094564678747,-0.20439185354678746,-0.20439185354678746,-0.1937367504467874,-0.1828851258467874
2.014070351758794,-1.01969671884822,ok,0.2976661898,0.3349860862,0.5527591858,0.5654991018,0.8082159604,0.8082159604,0.8150381323,0.8150381323,0.8250337652,0.8384058537,8.099909663019373,9.11543577862003,15.041343705821646,15.388014480839086,21.99267666861654,21.99267666861654,22.178317423223966,22.178317423223966,22.45031245083897,22.814185515928006,-0.7220305290482201,-0.68471063264822,-0.46693753304821994,-0.45419761704822004,-0.21148075844822,-0.21148075844822,-0.20465858654822,-0.20465858654822,-0.19466295364821995,-0.18129086514822002
2.0331658291457284,-1.0187054275675305,ok,0.297493756,0.3330335419,0.5520211798,0.5651253538,0.8082218822,0.8082218822,0.8138066387,0.8138066387,0.8231360805,0.8390552215,8.09521750028571,9.062304341510329,15.021261539503788,15.37784427965242,21.992837809003614,21.992837809003614,22.144806775214906,22.144806775214906,22.39867381949417,22.831855713949516,-0.7212116715675305,-0.6856718856675305,-0.4666842477675305,-0.4535800737675305,-0.21048354536753044,-0.21048354536753044,-0.20489878886753043,-0.20489878886753043,-0.19556934706753049,-0.17965020606753046
2.0522613065326634,-1.017756515989686,ok,0.2973752258,0.3312123565,0.5513588321,0.5647693166,0.8082269137,0.8082269137,0.8126419378,0.8126419378,0.8212967526,0.8397805073,8.091992129231695,9.012747362165374,15.003238140409946,15.368156013885281,21.99297472309351,21.99297472309351,22.113113649163957,22.113113649163957,22.34862315757425,22.851591745992042,-0.720381290189686,-0.686544159489686,-0.46639768388968594,-0.452987199389686,-0.20952960228968598,-0.20952960228968598,-0.20511457818968593,-0.20511457818968593,-0.19645976338968596,-0.177976008689686
2.071356783919598,-1.0168487061752176,ok,0.2973087774,0.3295179015,0.5507684341,0.5644291552,0.8082296645,0.8082296645,0.8115407807,0.8115407807,0.819511511,0.8405625096,8.090183976153869,8.966638892683928,14.987172592393087,15.358899750643907,21.993049576174794,21.993049576174794,22.083149637998343,22.083149637998343,22.300044258854243,22.872871112622594,-0.7195399287752176,-0.6873308046752176,-0.4660802720752176,-0.4524195509752176,-0.2086190416752176,-0.2086190416752176,-0.2053079254752176,-0.2053079254752176,-0.19733719517521764,-0.1762861965752176
2.0904522613065324,-1.0159807180019258,ok,0.2972925892,0.3279456144,0.5502461753,0.564102934,0.8082289189,0.8082289189,0.8105000588,0.8105000588,0.8177769604,0.8413742527,8.08974347279104,8.923854781116242,14.972961206465921,15.350022819569077,21.99302928736521,21.99302928736521,22.054830152402783,22.054830152402783,22.252844732514433,22.894959767649212,-0.7186881288019258,-0.6880351036019259,-0.4657345427019258,-0.4518777840019258,-0.20775179910192576,-0.20775179910192576,-0.20548065920192582,-0.20548065920192582,-0.19820375760192577,-0.1746064653019258
2.1095477386934673,-1.0151512726660992,ok,0.297324844,0.326491004,0.5497881513,0.5637886441,0.8082236316,0.8082236316,0.8095168002,0.8095168002,0.8160905711,0.8421765158,8.090621170612128,8.884272815684412,14.96049773849199,15.341470555706962,21.99288541260271,21.99288541260271,22.028074322858497,22.028074322858497,22.20695574191103,22.916790458734212,-0.7178264286660991,-0.6886602686660992,-0.46536312136609914,-0.4513626285660992,-0.20692764106609918,-0.20692764106609918,-0.20563447246609912,-0.20563447246609912,-0.19906070156609912,-0.1729747568660992
2.128643216080402,-1.0143590959563802,ok,0.2974037341,0.3251496547,0.5493903754,0.5634842326,0.8082129209,0.8082129209,0.8085881675,0.8085881675,0.8144506198,0.8429105244,8.092767879594211,8.847772841791327,14.949673704837744,15.333187096802742,21.992593959608044,21.992593959608044,22.002804939778137,22.002804939778137,22.16233039366212,22.936763850256693,-0.7169553618563802,-0.6892094412563802,-0.46496872055638017,-0.45087486335638016,-0.20614617505638022,-0.20614617505638022,-0.20577092845638023,-0.20577092845638023,-0.1999084761563802,-0.17144857155638016
2.1477386934673364,-1.0136029213257964,ok,0.2975274652,0.3239172314,0.5490487929,0.5631876329,0.8077114537,0.8077114537,0.8081960621,0.8081960621,0.8128560894,0.8434868285,8.096134774346954,8.814236895356473,14.940378771495373,15.325116207805596,21.97894834193915,21.97894834193915,21.9921352082896,21.9921352082896,22.118941011066752,22.952445883716937,-0.7160754561257965,-0.6896856899257964,-0.46455412842579646,-0.4504152884257965,-0.20589146762579646,-0.20589146762579646,-0.2054068592257965,-0.2054068592257965,-0.20074683192579645,-0.17011609282579643
2.1668341708542713,-1.012881492753518,ok,0.2976942606,0.3227894826,0.548759298,0.562896794,0.8068840784,0.8068840784,0.808172478,0.808172478,0.8113065401,0.8437722499,8.100673508400407,8.783549287171223,14.93250121395523,15.31720207816234,21.95643431308046,21.95643431308046,21.99149345223524,21.99149345223524,22.07677562655725,22.96021259567521,-0.715187232153518,-0.690092010153518,-0.4641221947535179,-0.4499846987535179,-0.20599741435351793,-0.20599741435351793,-0.20470901475351788,-0.20470901475351788,-0.20157495265351788,-0.16910924285351792
