R_angstrom,E_FIC_aug-cc-pV5Z_hartree
1.2426426426426425,-1.1067690137522
1.2474474474474473,-1.10597447895643
1.2522522522522521,-1.10518195517815
1.257057057057057,-1.1043915024383
1.2618618618618618,-1.10360317924983
1.2666666666666666,-1.10281704265795
1.2714714714714714,-1.10203314826745
1.2762762762762763,-1.10125155027645
1.281081081081081,-1.10047230150344
1.2858858858858857,-1.09969545341798
1.2906906906906905,-1.09892105617006
1.2954954954954954,-1.09814915861607
1.3003003003003002,-1.09737980834732
1.305105105105105,-1.0966130517162
1.3099099099099099,-1.09584893386015
1.3147147147147147,-1.09508749872809
1.3195195195195195,-1.09432878910457
1.3243243243243241,-1.09357284663355
1.329129129129129,-1.09281971183999
1.3339339339339338,-1.09206942415444
1.3387387387387386,-1.09132202193286
1.3435435435435434,-1.09057754247912
1.3483483483483483,-1.08983602206531
1.353153153153153,-1.08909749595187
1.357957957957958,-1.08836199840757
1.3627627627627628,-1.08762956272744
1.3675675675675674,-1.08690022125283
1.3723723723723722,-1.08617400538844
1.377177177177177,-1.08545094562099
1.3819819819819819,-1.08473107153525
1.3867867867867867,-1.08401441183136
1.3915915915915915,-1.08330099434087
1.3963963963963963,-1.08259084604317
1.4012012012012012,-1.08188399308
1.406006006006006,-1.08118046077125
1.4108108108108106,-1.08048027362931
1.4156156156156154,-1.07978345537261
1.4204204204204203,-1.07909002894141
1.425225225225225,-1.07840001650878
1.43003003,-1.07771343949598
1.4348348348348348,-1.07703031858376
1.4396396396396396,-1.07635067372566
1.4444444444444444,-1.07567452416001
1.4492492492492492,-1.07500188842176
1.4540540540540539,-1.07433278435357
1.4588588588588587,-1.07366722911818
1.4636636636636635,-1.07300523920802
1.4684684684684683,-1.07234683045698
1.4732732732732732,-1.07169201805055
1.478078078078078,-1.07104081653547
1.4828828828828828,-1.07039323983034
1.4876876876876877,-1.06974930123509
1.4924924924924925,-1.0691090134403
1.497297297297297,-1.06847238853645
1.502102102102102,-1.06783943802304
1.5069069069069068,-1.06721017281745
1.5117117117117116,-1.06658460326312
1.5165165165165164,-1.0659627391386
1.5213213213213213,-1.06534458966505
1.526126126126126,-1.06473016351488
1.530930930930931,-1.06411946881911
1.5357357357357357,-1.06351251317541
1.5405405405405403,-1.06290930365534
1.5453453453453452,-1.06230984681201
1.55015015,-1.06171414868693
1.5549549549549548,-1.06112221481735
1.5597597597597597,-1.06053405024296
1.5645645645645645,-1.0599496595129
1.5693693693693693,-1.05936904669233
1.5741741741741742,-1.05879221536882
1.5789789789789788,-1.05821916865903
1.5837837837837836,-1.05764990921455
1.5885885885885884,-1.05708443922886
1.5933933933933933,-1.05652276044246
1.598198198198198,-1.05596487414970
1.603003003003003,-1.05541078120414
1.6078078078078077,-1.05486048202448
1.6126126126126126,-1.05431397660046
1.6174174174174174,-1.05377126449808
1.622222222222222,-1.05323234486559
1.6270270270270268,-1.05269721643864
1.6318318318318317,-1.05216587754583
1.6366366366366365,-1.05163832611393
1.6414414414414413,-1.05111455967329
1.6462462462462462,-1.05059457536288
1.651051051051051,-1.05007836993548
1.6558558558558558,-1.04956593976284
1.6606606606606606,-1.04905728084062
1.6654654654654653,-1.04855238879345
1.67027027,-1.04805125887973
1.675075075075075,-1.04755388599673
1.6798798798798797,-1.04706026468515
1.6846846846846846,-1.04657038913429
1.6894894894894894,-1.04608425318648
1.6942942942942942,-1.04560185034206
1.699099099099099,-1.04512317376397
1.703903903903904,-1.04464821628245
1.7087087087087085,-1.04417697039972
1.7135135135135133,-1.04370942829452
1.7183183183183182,-1.04324558182686
1.723123123123123,-1.04278542254246
1.7279279279279278,-1.04232894167731
1.7327327327327327,-1.0418761301624
1.7375375375375375,-1.04142697862798
1.7423423423423423,-1.04098147740817
1.7471471471471471,-1.0405396165456
