R_angstrom,E_FIC_aug-cc-pVQZ_hartree,,,,
2.1315315315315315,-0.545310367156578,,,,
2.136336336336336,-0.545068333740988,,,,
2.141141141141141,-0.544827187465995,,,,
2.145945945945946,-0.544586929283464,,,,
2.150750750750751,-0.544347560084389,,,,
2.1555555555555554,-0.544109080699742,,,,
2.1603603603603605,-0.543871491901428,,,,
2.165165165165165,-0.543634794403109,,,,
2.16996997,-0.543398988861088,,,,
2.1747747747747748,-0.543164075875167,,,,
2.1795795795795794,-0.542930055989452,,,,
2.1843843843843844,-0.542696929693226,,,,
2.189189189189189,-0.542464697421691,,,,
2.193993993993994,-0.542233359556846,,,,
2.1987987987987987,-0.542002916428183,,,,
2.2036036036036037,-0.541773368313498,,,,
2.2084084084084084,-0.541544715439672,,,,
2.2132132132132134,-0.541316957983416,,,,
2.218018018018018,-0.541090096071953,,,,
2.222822822822823,-0.54086412978381,,,,
2.2276276276276277,-0.540639059149502,,,,
2.2324324324324327,-0.540414884152213,,,,
2.2372372372372373,-0.540191604728541,,,,
2.242042042042042,-0.539969220769157,,,,
2.246846846846847,-0.539747732119419,,,,
2.2516516516516516,-0.539527138580168,,,,
2.2564564564564566,-0.539307439908246,,,,
2.2612612612612613,-0.53908863581722,,,,
2.2660660660660663,-0.538870725977985,,,,
2.270870870870871,-0.538653710019360,,,,
2.275675675675676,-0.538437587528797,,,,
2.2804804804804806,-0.538222358052862,,,,
2.285285285285285,-0.538008021097969,,,,
2.2900900900900902,-0.537794576130815,,,,
2.294894894894895,-0.537582022579096,,,,
2.2996997,-0.537370359832008,,,,
2.3045045045045045,-0.537159587240843,,,,
2.3093093093093096,-0.53694970411951,,,,
2.314114114114114,-0.536740709745122,,,,
2.318918918918919,-0.536532603358514,,,,
2.323723723723724,-0.536325384164778,,,,
2.3285285285285284,-0.536119051333815,,,,
2.3333333333333335,-0.535913604000801,,,,
2.338138138138138,-0.535709041266772,,,,
2.342942942942943,-0.535505362199047,,,,
2.3477477477477477,-0.535302565831784,,,,
2.352552552552553,-0.535100651166484,,,,
2.3573573573573574,-0.534899617172408,,,,
2.3621621621621625,-0.534699462787109,,,,
2.366966966966967,-0.534500186916933,,,,
2.3717717717717717,-0.534301788437388,,,,
2.3765765765765767,-0.534104266193681,,,,
2.3813813813813813,-0.533907619001182,,,,
2.3861861861861864,-0.533711845645799,,,,
2.390990990990991,-0.533516944884508,,,,
2.395795795795796,-0.533322915445727,,,,
2.4006006006006007,-0.533129756029771,,,,
2.4054054054054057,-0.532937465309309,,,,
2.4102102102102103,-0.53274604192971,,,,
2.415015015015015,-0.532555484509548,,,,
2.41981982,-0.53236579164093,,,,
2.4246246246246246,-0.532176961889965,,,,
2.4294294294294296,-0.531988993797166,,,,
2.4342342342342342,-0.531801885877784,,,,
2.4390390390390393,-0.53161563662225,,,,
2.443843843843844,-0.531430244496561,,,,
2.4486486486486485,-0.531245707942672,,,,
2.4534534534534536,-0.53106202537879,,,,
2.458258258258258,-0.530879195199908,,,,
2.463063063063063,-0.530697215778001,,,,
2.467867867867868,-0.530516085462507,,,,
2.472672672672673,-0.530335802580642,,,,
2.4774774774774775,-0.530156365437776,,,,
2.4822822822822825,-0.529977772317773,,,,
2.487087087087087,-0.529800021483324,,,,
2.4918918918918918,-0.529623111176334,,,,
2.496696696696697,-0.52944703961824,,,,
2.5015015015015014,-0.529271805010335,,,,
2.5063063063063065,-0.529097405534126,,,,
2.511111111111111,-0.528923839351653,,,,
2.515915915915916,-0.528751104605815,,,,
2.5207207207207207,-0.528579199420682,,,,
2.525525525525526,-0.528408121901848,,,,
2.5303303303303304,-0.528237870136703,,,,
2.535135135135135,-0.528068442194803,,,,
2.53993994,-0.527899836128089,,,,
2.5447447447447447,-0.527732049971297,,,,
2.5495495495495497,-0.52756508174219,,,,
2.5543543543543543,-0.52739892944189,,,,
2.5591591591591594,-0.527233591055151,,,,
2.563963963963964,-0.527069064550671,,,,
2.568768768768769,-0.526905347881392,,,,
2.5735735735735736,-0.526742438984746,,,,
2.5783783783783782,-0.526580335782972,,,,
