R_angstrom,E_FIC_aug-cc-pVQZ_hartree,
0.9975975975975975,-0.601910749328948,
1.0024024024024023,-0.602026258830677,
1.0072072072072071,-0.602130753967024,
1.012012012012012,-0.602224484531215,
1.0168168168168168,-0.602307694652406,
1.0216216216216216,-0.602380622941004,
1.0264264264264265,-0.602443502630657,
1.0312312312312313,-0.602496561715419,
1.0360360360360361,-0.602540023082344,
1.0408408408408407,-0.60257410464194,
1.0456456456456455,-0.602599019452976,
1.0504504504504504,-0.602614975845088,
1.0552552552552552,-0.602622177536381,
1.06006006,-0.602620823749737,
1.0648648648648649,-0.602611109323609,
1.0696696696696697,-0.602593224821101,
1.0744744744744745,-0.602567356635440,
1.0792792792792794,-0.602533687092599,
1.084084084084084,-0.602492394550666,
1.0888888888888888,-0.602443653497435,
1.0936936936936936,-0.602387634643835,
1.0984984984984985,-0.602324505016188,
1.1033033033033033,-0.60225442804481,
1.1081081081081081,-0.60217756365093,
1.112912912912913,-0.602094068330849,
1.1177177177177178,-0.602004095237901,
1.1225225225225224,-0.601907794262194,
1.1273273273273272,-0.601805312108168,
1.132132132132132,-0.601696792370172,
1.1369369369369369,-0.601582375605867,
1.1417417417417417,-0.601462199407587,
1.1465465465465465,-0.601336398472197,
1.1513513513513514,-0.601205104668891,
1.1561561561561562,-0.60106844710487,
1.160960960960961,-0.600926552189482,
1.1657657657657656,-0.600779543697547,
1.1705705705705705,-0.600627542829113,
1.1753753753753753,-0.600470668270005,
1.1801801801801801,-0.600309036248656,
1.184984984984985,-0.600142760592869,
1.1897897897897898,-0.599971952784532,
1.1945945945945946,-0.59979672201323,
1.1993993993993994,-0.599617175228082,
1.204204204204204,-0.599433417188606,
1.2090090090090089,-0.599245550514317,
1.2138138138138137,-0.599053675732619,
1.2186186186186185,-0.59885789132606,
1.2234234234234234,-0.598658293778122,
1.2282282282282282,-0.598454977617734,
1.233033033033033,-0.598248035462851,
1.2378378378378379,-0.598037558063081,
1.2426426426426425,-0.597823634340851,
1.2474474474474473,-0.597606351431971,
1.2522522522522521,-0.597385794724746,
1.257057057057057,-0.597162047898632,
1.2618618618618618,-0.59693519296159,
1.2666666666666666,-0.596705310286575,
1.2714714714714714,-0.596472478647348,
1.2762762762762763,-0.596236775252786,
1.281081081081081,-0.595998275781412,
1.2858858858858857,-0.595757054413962,
1.2906906906906905,-0.595513183865879,
1.2954954954954954,-0.595266735418885,
1.3003003003003002,-0.595017778951507,
1.305105105105105,-0.594766382969335,
1.3099099099099099,-0.594512614633794,
1.3147147147147147,-0.594256539791408,
1.3195195195195195,-0.593998223000934,
1.3243243243243241,-0.593737727561167,
1.329129129129129,-0.5934751155371,
1.3339339339339338,-0.593210447785874,
1.3387387387387386,-0.59294378398234,
1.3435435435435434,-0.59267518264332,
1.3483483483483483,-0.592404701152175,
1.353153153153153,-0.592132395781877,
1.357957957957958,-0.591858321718306,
1.3627627627627628,-0.591582533082455,
1.3675675675675674,-0.591305082952489,
1.3723723723723722,-0.591026023385043,
1.377177177177177,-0.590745405436012,
1.3819819819819819,-0.590463279181149,
1.3867867867867867,-0.590179693735634,
1.3915915915915915,-0.58989469727402,
1.3963963963963963,-0.589608337048562,
1.4012012012012012,-0.589320659408321,
1.406006006006006,-0.602533687092599,
1.4108108108108106,-0.602492394550666,
1.4156156156156154,-0.602443653497435,
1.4204204204204203,-0.602387634643835,
1.425225225225225,-0.602324505016188,
1.43003003,-0.60225442804481,
1.4348348348348348,-0.60217756365093,
1.4396396396396396,-0.602094068330849,
1.4444444444444444,-0.602004095237901,
1.4492492492492492,-0.601907794262194,
1.4540540540540539,-0.601805312108168,
1.4588588588588587,-0.601696792370172,
1.4636636636636635,-0.601582375605867,
1.4684684684684683,-0.601462199407587,
1.4732732732732732,-0.601336398472197,
1.478078078078078,-0.601205104668891,
1.4828828828828828,-0.601068447104870,
1.4876876876876877,-0.600926552189482,
1.4924924924924925,-0.600779543697547,
1.497297297297297,-0.600627542829113,
1.502102102102102,-0.600470668270005,
1.5069069069069068,-0.600309036248656,
1.5117117117117116,-0.600142760592869,
1.5165165165165164,-0.599971952784532,
1.5213213213213213,-0.59979672201323,
1.526126126126126,-0.599617175228082,
1.530930930930931,-0.599433417188606,
1.5357357357357357,-0.599245550514317,
1.5405405405405403,-0.599053675732619,
1.5453453453453452,-0.59885789132606,
1.55015015,-0.598658293778122,
1.5549549549549548,-0.598454977617734,
1.5597597597597597,-0.598248035462851,
1.5645645645645645,-0.598037558063081,
1.5693693693693693,-0.597823634340851,
1.5741741741741742,-0.597606351431971,
1.5789789789789788,-0.597385794724746,
1.5837837837837836,-0.597162047898632,
1.5885885885885884,-0.59693519296159,
1.5933933933933933,-0.596705310286575,
1.598198198198198,-0.596472478647348,
1.603003003003003,-0.596236775252786,
1.6078078078078077,-0.595998275781412,
1.6126126126126126,-0.595757054413962,
1.6174174174174174,-0.595513183865879,
1.622222222222222,-0.595266735418885,
1.6270270270270268,-0.595017778951507,
1.6318318318318317,-0.594766382969335,
1.6366366366366365,-0.594512614633794,
1.6414414414414413,-0.594256539791408,
1.6462462462462462,-0.593998223000934,
1.651051051051051,-0.593737727561167,
1.6558558558558558,-0.5934751155371,
1.6606606606606606,-0.593210447785874,
1.6654654654654653,-0.59294378398234,
1.67027027,-0.59267518264332,
1.675075075075075,-0.592404701152175,
1.6798798798798797,-0.592132395781877,
1.6846846846846846,-0.591858321718306,
1.6894894894894894,-0.591582533082455,
1.6942942942942942,-0.591305082952489,
1.699099099099099,-0.591026023385043,
1.703903903903904,-0.590745405436012,
1.7087087087087085,-0.590463279181149,
1.7135135135135133,-0.590179693735634,
1.7183183183183182,-0.58989469727402,
1.723123123123123,-0.589608337048562,
1.7279279279279278,-0.589320659408321,
1.7327327327327327,-0.568528756988794,
1.7375375375375375,-0.568224631616268,
1.7423423423423423,-0.567920955917874,
1.7471471471471471,-0.567617741600539,
1.7519519519519517,-0.567315000135456,
1.7567567567567566,-0.567012742762089,
1.7615615615615614,-0.566710980492235,
1.7663663663663662,-0.566409724113854,
1.771171171171171,-0.566108984194993,
1.775975975975976,-0.56580877108753,
1.7807807807807807,-0.565509094930817,
1.7855855855855856,-0.565209965655336,
1.7903903903903904,-0.564911392986256,
1.795195195195195,-0.564613386447006,
1.7999999999999998,-0.564315955362495,
1.8048048048048047,-0.564019108862686,
1.8096096096096095,-0.563722855885781,
1.8144144144144143,-0.563427205181426,
1.8192192192192191,-0.563132165314007,
1.824024024024024,-0.562837744665645,
1.8288288288288288,-0.562543951439297,
1.8336336336336334,-0.562250793661782,
1.8384384384384382,-0.561958279186696,
1.843243243243243,-0.561666415697281,
1.848048048048048,-0.561375210709328,
1.8528528528528527,-0.561084671573858,
1.8576576576576576,-0.560794805480003,
1.8624624624624624,-0.560505619457485,
1.8672672672672672,-0.560217120379459,
1.872072072072072,-0.559929314964953,
1.8768768768768767,-0.559642209781443,
1.8816816816816815,-0.559355811247407,
1.8864864864864863,-0.559070125634624,
1.8912912912912911,-0.558785159070743,
1.896096096096096,-0.558500917541511,
1.9009009009009008,-0.558217406893157,
1.9057057057057056,-0.557934632834632,
1.9105105105105105,-0.557652600939832,
1.9153153153153153,-0.557371316649821,
1.92012012,-0.55709078527495,
1.9249249249249247,-0.556811011996964,
1.9297297297297296,-0.556532001871129,
1.9345345345345344,-0.556253759828197,
1.9393393393393392,-0.555976290676451,
1.944144144144144,-0.555699599103645,
1.9489489489489489,-0.555423689678923,
1.9537537537537537,-0.555148566854764,
1.9585585585585585,-0.55487423496878,
1.9633633633633631,-0.554600698245582,
1.968168168168168,-0.554327960798568,
1.9729729729729728,-0.554056026631654,
1.9777777777777776,-0.553784899641073,
1.9825825825825825,-0.553514583616997,
1.9873873873873873,-0.553245082245241,
1.9921921921921921,-0.552976399108927,
1.996996996996997,-0.552708537690089,
2.001801801801802,-0.55244150137118,
2.0066066066066064,-0.552175293436754,
2.0114114114114114,-0.551909917074951,
2.016216216216216,-0.55164537537891,
2.021021021021021,-0.551381671348357,
2.0258258258258257,-0.551118807891032,
2.0306306306306308,-0.55085678782408,
2.0354354354354354,-0.550595613875464,
2.0402402402402404,-0.550335288685383,
2.045045045045045,-0.550075814807544,
2.0498498498498496,-0.54981719471059,
2.0546546546546547,-0.549559430779302,
2.0594594594594593,-0.549302525316035,
2.0642642642642643,-0.54904648054177,
2.069069069069069,-0.54879129859755,
2.073873873873874,-0.548536981545586,
2.0786786786786786,-0.548283531370538,
2.0834834834834837,-0.548030949980594,
2.0882882882882883,-0.547779239208739,
2.093093093093093,-0.547528400813796,
2.097897897897898,-0.547278436481642,
2.1027027027027025,-0.547029347826231,
2.1075075075075076,-0.546781136390719,
2.112312312312312,-0.546533803648544,
2.1171171171171173,-0.546287351004447,
2.121921921921922,-0.546041779795481,
2.126726726726727,-0.54579709129211,
2.1315315315315315,-0.545553286699101,
2.136336336336336,-0.545310367156578,
2.141141141141141,-0.545068333740988,
2.145945945945946,-0.544827187465995,
2.150750750750751,-0.544586929283464,
2.1555555555555554,-0.544347560084389,
2.1603603603603605,-0.544109080699742,
2.165165165165165,-0.543871491901428,
2.16996997,-0.543634794403109,
2.1747747747747748,-0.543398988861088,
2.1795795795795794,-0.543164075875167,
2.1843843843843844,-0.542930055989452,
2.189189189189189,-0.542696929693226,
2.193993993993994,-0.542464697421691,
2.1987987987987987,-0.542233359556846,
2.2036036036036037,-0.542002916428183,
2.2084084084084084,-0.541773368313498,
2.2132132132132134,-0.541544715439672,
2.218018018018018,-0.541316957983416,
2.222822822822823,-0.541090096071953,
2.2276276276276277,-0.54086412978381,
2.2324324324324327,-0.540639059149502,
2.2372372372372373,-0.540414884152213,
2.242042042042042,-0.540191604728541,
2.246846846846847,-0.539969220769157,
2.2516516516516516,-0.539747732119419,
2.2564564564564566,-0.539527138580168,
2.2612612612612613,-0.539307439908246,
2.2660660660660663,-0.53908863581722,
2.270870870870871,-0.538870725977985,
2.275675675675676,-0.538653710019360,
2.2804804804804806,-0.538437587528797,
2.285285285285285,-0.538222358052862,
2.2900900900900902,-0.538008021097969,
2.294894894894895,-0.537794576130815,
2.2996997,-0.537582022579096,
2.3045045045045045,-0.537370359832008,
2.3093093093093096,-0.537159587240843,
2.314114114114114,-0.53694970411951,
2.318918918918919,-0.536740709745122,
2.323723723723724,-0.536532603358514,
2.3285285285285284,-0.536325384164778,
2.3333333333333335,-0.536119051333815,
2.338138138138138,-0.535913604000801,
2.342942942942943,-0.535709041266772,
2.3477477477477477,-0.535505362199047,
2.352552552552553,-0.535302565831784,
2.3573573573573574,-0.535100651166484,
2.3621621621621625,-0.534899617172408,
2.366966966966967,-0.534699462787109,
2.3717717717717717,-0.534500186916933,
2.3765765765765767,-0.534301788437388,
2.3813813813813813,-0.534104266193681,
2.3861861861861864,-0.533907619001182,
2.390990990990991,-0.533711845645799,
2.395795795795796,-0.533516944884508,
2.4006006006006007,-0.533322915445727,
2.4054054054054057,-0.533129756029771,
2.4102102102102103,-0.532937465309309,
2.415015015015015,-0.53274604192971,
2.41981982,-0.532555484509548,
2.4246246246246246,-0.53236579164093,
2.4294294294294296,-0.532176961889965,
2.4342342342342342,-0.531988993797166,
2.4390390390390393,-0.531801885877784,
2.443843843843844,-0.53161563662225,
2.4486486486486485,-0.531430244496561,
2.4534534534534536,-0.531245707942672,
2.458258258258258,-0.53106202537879,
2.463063063063063,-0.530879195199908,
2.467867867867868,-0.530697215778001,
2.472672672672673,-0.530516085462507,
2.4774774774774775,-0.530335802580642,
2.4822822822822825,-0.530156365437776,
2.487087087087087,-0.529977772317773,
2.4918918918918918,-0.529800021483324,
2.496696696696697,-0.529623111176334,
2.5015015015015014,-0.52944703961824,
2.5063063063063065,-0.529271805010335,
2.511111111111111,-0.529097405534126,
2.515915915915916,-0.528923839351653,
2.5207207207207207,-0.528751104605815,
2.525525525525526,-0.528579199420682,
2.5303303303303304,-0.528408121901848,
2.535135135135135,-0.528237870136703,
2.53993994,-0.528068442194803,
2.5447447447447447,-0.527899836128089,
2.5495495495495497,-0.527732049971297,
2.5543543543543543,-0.52756508174219,
2.5591591591591594,-0.52739892944189,
2.563963963963964,-0.527233591055151,
2.568768768768769,-0.527069064550671,
2.5735735735735736,-0.526905347881392,
2.5783783783783782,-0.526742438984746,
2.5831831831831833,-0.526580335782972,
2.587987987987988,-0.526419036183402,
2.592792792792793,-0.52625853807873,
2.5975975975975976,-0.526098839347278,
2.6024024024024026,-0.525939937853275,
2.6072072072072072,-0.525781831447125,
2.6120120120120123,-0.52562451796571,
2.616816816816817,-0.525467995232575,
2.6216216216216215,-0.525312261058301,
2.6264264264264265,-0.52515731324064,
2.631231231231231,-0.525003149564867,
2.636036036036036,-0.524849767804011,
2.640840840840841,-0.524697165719069,
2.645645645645646,-0.524545341059307,
2.6504504504504505,-0.524394291562493,
2.6552552552552555,-0.524244014955104,
2.66006006,-0.524094508952628,
2.6648648648648647,-0.523945771259737,
2.66966967,-0.523797799570605,
2.6744744744744744,-0.523650591569073,
2.6792792792792794,-0.523504144928912,
2.684084084084084,-0.523358457314059,
2.688888888888889,-0.523213526378825,
2.6936936936936937,-0.523069349768126,
2.6984984984984988,-0.522925925117749,
2.7033033033033034,-0.522783250054503,
2.708108108108108,-0.522641322196495,
2.712912912912913,-0.522500139153326,
2.7177177177177176,-0.522359698526287,
2.7225225225225227,-0.522219997908623,
2.7273273273273273,-0.522081034885709,
2.7321321321321324,-0.521942807035256,
2.736936936936937,-0.521805311927535,
2.741741741741742,-0.521668547125577,
2.7465465465465466,-0.521532510185367,
2.7513513513513512,-0.521397198656084,
2.7561561561561563,-0.521262610080222,
2.760960960960961,-0.521128741993882,
2.765765765765766,-0.520995591926902,
2.7705705705705705,-0.52086315740308,
2.7753753753753756,-0.520731435940351,
2.78018018,-0.520600425050995,
2.7849849849849853,-0.520470122241813,
2.78978979,-0.520340525014303,
2.7945945945945945,-0.52021163086487,
2.7993993993993995,-0.520083437285007,
2.804204204204204,-0.519955941761461,
2.809009009009009,-0.519829141776399,
2.813813813813814,-0.519703034807635,
2.818618618618619,-0.519577618328736,
2.8234234234234235,-0.519452889809315,
2.8282282282282285,-0.519328846715041,
2.833033033033033,-0.519205486507944,
2.8378378378378377,-0.519082806646521,
2.8426426426426428,-0.518960804585937,
2.8474474474474474,-0.518839477778142,
2.8522522522522524,-0.518718823672095,
2.857057057057057,-0.518598839713894,
2.861861861861862,-0.518479523346926,
2.8666666666666667,-0.518360872012068,
2.8714714714714717,-0.518242883147805,
2.8762762762762764,-0.518125554190409,
2.881081081081081,-0.51800888257409,
2.885885885885886,-0.517892865731139,
2.8906906906906906,-0.517777501092078,
2.8954954954954957,-0.517662786085865,
2.9003003003003003,-0.517548718139963,
2.9051051051051053,-0.517435294680506,
2.90990991,-0.517322513132525,
2.9147147147147145,-0.517210370919958,
2.9195195195195196,-0.517098865465917,
2.924324324324324,-0.516987994192762,
2.9291291291291293,-0.516877754522255,
2.933933933933934,-0.516768143875688,
2.938738738738739,-0.516659159674047,
2.9435435435435435,-0.516550799338145,
2.9483483483483486,-0.516443060288715,
2.953153153153153,-0.516335939946602,
2.957957957957958,-0.516229435732844,
2.962762762762763,-0.516123545068844,
2.9675675675675675,-0.516018265376439,
2.9723723723723725,-0.515913594078126,
2.977177177177177,-0.515809528597065,
2.981981981981982,-0.515706066357318,
2.9867867867867868,-0.515603204783897,
2.991591591591592,-0.515500941302896,
2.9963963963963964,-0.51539927334167,
3.001201201201201,-0.515298198328851,
3.006006006006006,-0.515197713694585,
3.0108108108108107,-0.515097816870538,
3.0156156156156158,-0.514998505290101,
3.0204204204204204,-0.514899776388423,
3.0252252252252254,-0.514801627602598,
3.03003003,-0.514704056371731,
3.034834834834835,-0.514607060137061,
3.0396396396396397,-0.514510636342065,
3.0444444444444443,-0.514414782432563,
3.0492492492492493,-0.514319495856849,
3.054054054054054,-0.514224774065763,
3.058858858858859,-0.514130614512806,
3.0636636636636636,-0.514037014654254,
3.0684684684684687,-0.513943971949244,
3.0732732732732733,-0.513851483859881,
3.0780780780780783,-0.513759547851327,
3.082882882882883,-0.513668161391936,
3.0876876876876875,-0.513577321953278,
3.0924924924924926,-0.513487027010308,
3.097297297297297,-0.513397274041419,
3.1021021021021022,-0.51330806052854,
3.106906906906907,-0.51321938395724,
3.111711711711712,-0.513131241816794,
3.1165165165165165,-0.513043631600312,
3.1213213213213216,-0.512956550804775,
3.126126126126126,-0.512869996931166,
3.1309309309309308,-0.512783967484545,
3.135735735735736,-0.512698459974105,
3.1405405405405404,-0.512613471913291,
3.1453453453453455,-0.512529000819861,
3.15015015,-0.512445044215982,
3.154954954954955,-0.512361599628302,
3.1597597597597598,-0.51227866458801,
3.164564564564565,-0.512196236630958,
3.1693693693693694,-0.51211431329768,
3.174174174174174,-0.512032892133535,
3.178978978978979,-0.511951970688713,
3.1837837837837837,-0.511871546518357,
3.1885885885885887,-0.511791617182607,
3.1933933933933933,-0.511712180246693,
3.1981981981981984,-0.511633233280973,
3.203003003003003,-0.511554773861064,
3.207807807807808,-0.511476799567811,
3.2126126126126127,-0.511399307987448,
3.2174174174174173,-0.511322296711626,
3.2222222222222223,-0.51124576333746,
3.227027027027027,-0.511169705467623,
3.231831831831832,-0.511094120710385,
3.2366366366366366,-0.511019006679702,
3.2414414414414416,-0.510944360995248,
3.2462462462462462,-0.510870181282476,
3.2510510510510513,-0.51079646517271,
3.255855855855856,-0.510723210303165,
3.2606606606606605,-0.510650414317025,
3.2654654654654656,-0.51057807486348,
3.27027027,-0.510506189597799,
3.2750750750750752,-0.510434756181378,
3.27987988,-0.510363772281786,
3.284684684684685,-0.510293235572822,
3.2894894894894895,-0.510223143734566,
3.2942942942942945,-0.510153494453449,
3.299099099099099,-0.510084285422229,
3.3039039039039038,-0.510015514340139,
3.308708708708709,-0.509947178912871,
3.3135135135135134,-0.509879276852633,
3.3183183183183185,-0.509811805878199,
3.323123123123123,-0.50974476371494,
3.327927927927928,-0.509678148094916,
3.3327327327327327,-0.509611956756847,
3.337537537537538,-0.50954618744619,
3.3423423423423424,-0.509480837915206,
3.347147147147147,-0.509415905922953,
3.351951951951952,-0.509351389235355,
3.3567567567567567,-0.5092872856252,
3.3615615615615617,-0.509223592872259,
3.3663663663663663,-0.509160308763236,
3.3711711711711714,-0.509097431091838,
3.375975975975976,-0.509034957658833,
3.380780780780781,-0.508972886272038,
3.3855855855855856,-0.508911214746386,
3.3903903903903903,-0.50884994090395,
3.3951951951951953,-0.508789062573968,
3.4,-0.508728577592881,
3.404804804804805,-0.508668483804357,
3.4096096096096096,-0.508608779059326,
3.4144144144144146,-0.508549461216005,
3.4192192192192192,-0.508490528139917,
3.424024024024024,-0.508431977703958,
3.428828828828829,-0.508373807788352,
3.4336336336336335,-0.508316016280742,
3.4384384384384385,-0.508258601076185,
3.443243243243243,-0.508201560077184,
3.448048048048048,-0.508144891193689,
3.452852852852853,-0.508088592343168,
3.457657657657658,-0.508032661450575,
3.4624624624624625,-0.507977096448399,
3.467267267267267,-0.507921895276699,
3.472072072072072,-0.50786705588308,
3.4768768768768767,-0.507812576222742,
3.481681681681682,-0.507758454258521,
3.4864864864864864,-0.507704687960832,
3.4912912912912915,-0.507651275307779,
3.496096096096096,-0.507598214285102,
3.500900900900901,-0.507545502886212,
3.5057057057057057,-0.507493139112213,
3.5105105105105103,-0.507441120971933,
3.5153153153153154,-0.507389446481894,
3.52012012,-0.507338113666358,
3.524924924924925,-0.507287120557345,
3.5297297297297296,-0.507236465194598,
3.5345345345345347,-0.507186145625662,
3.5393393393393393,-0.507136159905833,
3.5441441441441444,-0.507086506098219,
3.548948948948949,-0.507037182273698,
3.5537537537537536,-0.506988186510984,
3.5585585585585586,-0.506939516896581,
3.5633633633633632,-0.506891171524832,
3.5681681681681683,-0.506843148497901,
3.572972972972973,-0.506795445925781,
3.577777777777778,-0.506748061926347,
3.5825825825825826,-0.506700994625256,
3.5873873873873876,-0.50665424215607,
3.592192192192192,-0.506607802660199,
3.596996996996997,-0.506561674286897,
3.601801801801802,-0.506515855193305,
3.6066066066066065,-0.506470343544417,
3.6114114114114115,-0.506425137513102,
3.616216216216216,-0.506380235280103,
3.621021021021021,-0.506335635034027,
3.625825825825826,-0.506291334971369,
3.630630630630631,-0.506247333296499,
3.6354354354354355,-0.506203628221656,
3.64024024,-0.50616021796694,
3.645045045045045,-0.506117100760353,
3.6498498498498497,-0.506074274837755,
3.6546546546546548,-0.506031738442869,
3.6594594594594594,-0.505989489827299,
3.6642642642642644,-0.505947527250508,
3.669069069069069,-0.505905848979812,
3.673873873873874,-0.505864453290414,
3.6786786786786787,-0.505823338465327,
3.6834834834834833,-0.505782502795456,
3.6882882882882884,-0.505741944579524,
3.693093093093093,-0.50570166212411,
3.697897897897898,-0.505661653743614,
3.7027027027027026,-0.50562191776027,
3.7075075075075077,-0.505582452504121,
3.7123123123123123,-0.505543256313049,
3.7171171171171173,-0.505504327532712,
3.721921921921922,-0.505465664516596,
3.7267267267267266,-0.505427265625957,
3.7315315315315316,-0.505389129229836,
3.736336336336336,-0.505351253705056,
3.7411411411411413,-0.505313637436198,
3.745945945945946,-0.505276278815596,
3.750750750750751,-0.505239176243337,
3.7555555555555555,-0.505202328127239,
3.7603603603603606,-0.505165732882831,
3.765165165165165,-0.505129388933379,
3.76996997,-0.505093294709823,
3.774774774774775,-0.505057448650803,
3.7795795795795795,-0.505021849202666,
3.7843843843843845,-0.504986494819381,
3.789189189189189,-0.504951383962588,
3.793993993993994,-0.504916515101575,
3.798798798798799,-0.504881886713254,
3.803603603603604,-0.504847497282129,
3.8084084084084084,-0.504813345300336,
3.813213213213213,-0.504779429267594,
3.818018018018018,-0.504745747691158,
3.8228228228228227,-0.504712299085874,
3.8276276276276278,-0.50467908197413,
3.8324324324324324,-0.504646094885822,
3.8372372372372374,-0.504613336358357,
3.842042042042042,-0.504580804936663,
3.846846846846847,-0.504548499173121,
3.8516516516516517,-0.504516417627588,
3.8564564564564563,-0.504484558867365,
3.8612612612612613,-0.504452921467184,
3.866066066066066,-0.50442150400919,
