R_angstrom,E_UHF_aug-cc-pV5Z_Eh
2.787575150300601,-0.5202709538057175
2.797194388777555,-0.5200143652236973
2.8068136272545092,-0.5197605690027858
2.816432865731463,-0.5195095449037482
2.826052104208417,-0.519261272621333
2.835671342685371,-0.5190157317897657
2.845290581162325,-0.5187729019882334
2.854909819639279,-0.5185327627462515
2.8645290581162324,-0.5182952935488497
2.8741482965931864,-0.5180604738417794
2.8837675350701404,-0.5178282830364844
2.8933867735470944,-0.5175987005150745
2.903006012024048,-0.5173717056351717
2.912625250501002,-0.5171472777346342
2.922244488977956,-0.5169253961361904
2.93186372745491,-0.5167060401520189
2.941482965931864,-0.5164891890881673
2.9511022044088175,-0.516274822248976
2.9607214428857715,-0.5160629189412693
2.9703406813627256,-0.5158534584786214
2.9799599198396796,-0.5156464201853546
2.989579158316633,-0.5154417834006516
2.999198396793587,-0.5152395274823705
3.008817635270541,-0.5150396318109399
3.018436873747495,-0.5148420757930723
3.028056112224449,-0.5146468388654218
3.0376753507014027,-0.5144539004981755
3.0472945891783567,-0.5142632401985346
3.0569138276553107,-0.514074837514134
3.0665330661322647,-0.5138886720363285
3.0761523046092183,-0.5137047234035212
3.0857715430861723,-0.5135229713042205
3.0953907815631263,-0.5133433954802553
3.1050100200400803,-0.5131659757296714
3.1146292585170343,-0.5129906919097413
3.124248496993988,-0.5128175239397952
3.133867735470942,-0.5126464518039839
3.143486973947896,-0.5124774555540458
3.15310621242485,-0.5123105153118478
3.1627254509018035,-0.512145611272051
3.1723446893787575,-0.5119827237045158
3.1819639278557115,-0.511821832956757
3.1915831663326655,-0.5116629194562847
3.2012024048096195,-0.5115059637128883
3.210821643286573,-0.5113509463208217
3.220440881763527,-0.5111978479609744
3.230060120240481,-0.5110466494029328
3.239679358717435,-0.5108973315069427
3.2492985971943886,-0.5107498752259446
3.2589178356713426,-0.5106042616073626
3.2685370741482966,-0.5104604717949501
3.2781563126252506,-0.5103184870305479
3.2877755511022047,-0.5101782886557686
3.297394789579158,-0.5100398581136136
3.307014028056112,-0.5099031769500306
3.3166332665330662,-0.5097682268154635
3.3262525050100202,-0.5096349894662314
3.335871743486974,-0.5095034467659963
3.345490981963928,-0.5093735806870381
3.355110220440882,-0.5092453733115501
3.364729458917836,-0.5091188068328623
3.37434869739479,-0.508993863556624
3.3839679358717434,-0.5088705259019033
3.3935871743486974,-0.5087487764022486
3.4032064128256514,-0.5086285977066997
3.4128256513026054,-0.5085099725807444
3.422444889779559,-0.5083928839072589
3.432064128256513,-0.508277314687319
3.441683366733467,-0.5081632480410571
3.451302605210421,-0.5080506672083984
3.460921843687375,-0.5079395555498039
3.4705410821643286,-0.5078298965469152
3.4801603206412826,-0.5077216738032332
3.4897795591182366,-0.5076148710446384
3.4993987975951906,-0.5075094721199844
3.509018036072144,-0.5074054610015793
3.518637274549098,-0.5073028217856481
3.528256513026052,-0.507201538692742
3.537875751503006,-0.5071015960681365
3.54749498997996,-0.5070029783821535
3.5571142284569137,-0.5069056702304685
3.5667334669338677,-0.5068096563343831
3.5763527054108217,-0.5067149215410518
3.5859719438877757,-0.5066214508236719
3.5955911823647293,-0.5065292292816271
3.6052104208416833,-0.5064382421406474
3.6148296593186373,-0.5063484747528666
3.6244488977955913,-0.5062599125969004
3.6340681362725453,-0.5061725412778642
3.643687374749499,-0.5060863465273631
3.653306613226453,-0.5060013142034867
3.662925851703407,-0.5059174302907066
3.672545090180361,-0.5058346808998055
