R_angstrom,E_CCSD_aug-cc-pVQZ_Eh
3.6821643286573145,-1.0000990732502708
3.6917835671342685,-1.0000940103939184
3.7014028056112225,-1.0000890853855178
3.7110220440881765,-1.0000842945948392
3.7206412825651305,-1.0000796341646565
3.730260521042084,-1.0000751003939785
3.739879759519038,-1.0000706897398657
3.749498997995992,-1.00006639870525
3.759118236472946,-1.0000622239266528
3.7687374749498996,-1.0000581621224072
3.7783567134268536,-1.0000542101097807
3.7879759519038076,-1.0000503647849457
3.7975951903807617,-1.0000466231569487
3.8072144288577157,-1.0000429822636427
3.8168336673346692,-1.000039439294788
3.8264529058116232,-1.0000359923738766
3.8360721442885772,-1.0000326361253966
3.8456913827655312,-1.000029370607923
3.855310621242485,-1.000026192465782
3.864929859719439,-1.0000230991662047
3.874549098196393,-1.000020088342306
3.884168336673347,-1.0000171576707577
3.8937875751503004,-1.0000143049022352
3.9034068136272544,-1.0000115278257116
3.9130260521042084,-1.0000088247842753
3.9226452905811624,-1.0000061923159265
3.9322645290581164,-1.000003629808228
3.94188376753507,-1.0000011348340943
3.951503006012024,-0.9999987055157497
3.961122244488978,-0.9999963399868974
3.970741482965932,-0.9999940364671172
3.9803607214428856,-0.9999917932269942
3.9899799599198396,-0.9999896085742129
3.9995991983967936,-0.9999874808560404
4.009218436873748,-0.9999854085027684
4.018837675350701,-0.9999833899479338
4.028456913827655,-0.9999814237045914
4.038076152304609,-0.9999795083046523
4.047695390781563,-0.9999776423364075
4.057314629258517,-0.9999758244219671
4.066933867735471,-0.9999740532276995
4.076553106212424,-0.9999723274541169
4.086172344689379,-0.9999706458385139
4.095791583166332,-0.9999690071651235
4.105410821643287,-0.999967410242582
4.11503006012024,-0.9999658539162005
4.124649298597194,-0.9999643370689112
4.134268537074148,-0.9999628586104694
4.143887775551102,-0.9999614174809888
4.153507014028055,-0.9999600126624942
4.16312625250501,-0.999958643156524
4.1727454909819635,-0.9999573079942767
4.182364729458918,-0.9999560063144136
4.1919839679358715,-0.9999547369722055
4.201603206412826,-0.9999534993525108
4.2112224448897795,-0.9999522924480757
4.220841683366733,-0.9999511154672677
4.2304609218436875,-0.9999499675744979
4.240080160320641,-0.9999488479354546
4.2496993987975955,-0.9999477559408791
4.259318637274549,-0.9999466906754237
4.268937875751503,-0.9999456515405678
4.278557114228457,-0.999944637781225
4.288176352705411,-0.9999436487350861
4.297795591182365,-0.9999426837292928
4.307414829659319,-0.9999417421258684
4.317034068136272,-0.999940823299637
4.326653306613227,-0.9999399266462261
4.33627254509018,-0.9999390515761902
4.345891783567135,-0.9999381975198385
4.355511022044088,-0.9999373639218738
4.365130260521042,-0.9999365502426438
4.374749498997996,-0.9999357559565806
4.38436873747495,-0.9999349805589018
4.393987975951903,-0.9999342235553446
4.403607214428858,-0.999933484458095
4.413226452905811,-0.9999327627992263
4.422845691382766,-0.9999320569665022
4.432464929859719,-0.9999313700238354
4.442084168336673,-0.9999306969500512
4.451703406813627,-0.9999300406698814
4.461322645290581,-0.999929400756193
4.470941883767535,-0.9999287746653013
4.480561122244489,-0.9999281630765013
4.4901803607214426,-0.9999275656773827
4.499799599198397,-0.9999269820464365
4.509418837675351,-0.9999264118519469
4.519038076152305,-0.9999258547292955
4.528657314629259,-0.9999253104109114
4.538276553106212,-0.9999247785088843
4.547895791583167,-0.9999242587309541
4.55751503006012,-0.9999237507430044
4.567134268537074,-0.9999232542971122
4.576753507014028,-0.9999227690821284
4.586372745490982,-0.9999222948147457
4.595991983967936,-0.999921831263117
4.60561122244489,-0.99992137805739
4.615230460921843,-0.9999209350586667
4.624849699398798,-0.9999205018839848
4.634468937875751,-0.9999200782588016
4.644088176352706,-0.9999196642062724
4.653707414829659,-0.9999192591994354
4.663326653306613,-0.999918863246675
4.672945891783567,-0.9999184759938144
4.682565130260521,-0.9999180972187264
4.692184368737475,-0.9999177269475861
4.701803607214429,-0.9999173646284015
4.7114228456913825,-0.9999170102038619
4.721042084168337,-0.9999166634858094
4.7306613226452905,-0.9999163242796665
4.740280561122244,-0.9999159924181452
4.7498997995991985,-0.9999156677031568
4.759519038076152,-0.9999153499775223
4.7691382765531065,-0.999915039058405
4.77875751503006,-0.999914734787351
4.788376753507014,-0.9999144370001636
4.797995991983968,-0.999914145543593
4.807615230460922,-0.9999138602650488
4.817234468937876,-0.9999135810079053
4.82685370741483,-0.9999133076330473
4.836472945891783,-0.9999130400008549
4.846092184368738,-0.9999127779689665
4.855711422845691,-0.9999125214026359
4.865330661322646,-0.9999122701730637
4.874949899799599,-0.9999120241509531
4.884569138276553,-0.9999117834509867
4.894188376753507,-0.9999115472324929
4.903807615230461,-0.9999113160973797
4.913426853707414,-0.9999110896918814
4.923046092184369,-0.9999108678993824
4.932665330661322,-0.9999106506084056
4.942284569138277,-0.9999104377215848
4.95190380761523,-0.9999102289057683
4.961523046092184,-0.9999100247139151
4.971142284569138,-0.9999098241972333
4.980761523046092,-0.9999096280843891
4.990380761523046,-0.9999094356647258
5.0,-0.9999092470583468
