R_angstrom,E_singlet_root_0,E_singlet_root_1,E_singlet_root_2,E_singlet_root_3,E_singlet_root_4,E_singlet_root_5,E_triplet_root_0,E_triplet_root_1,E_triplet_root_2,E_triplet_root_3,E_triplet_root_4,E_triplet_root_5
1.164824120603015,-1.1196077822015762,-0.7124388891703057,-0.5925598584012748,-0.49965256876994224,-0.4544611927451734,-0.33395692745238315,-0.9198413099859872,-0.6789234554873114,-0.5356058847880285,-0.3561241972084809,-0.32434969051480167,-0.22881469330020254
1.1889447236180903,-1.1155177936494611,-0.7112621407504065,-0.5935199949007501,-0.5026168981860302,-0.46007200545316473,-0.3333920951100213,-0.9243299734184307,-0.6784807180764665,-0.5352959599403143,-0.3664203989027627,-0.3268945497626595,-0.239821490569058
1.2130653266331657,-1.1114562983147689,-0.7099962946379457,-0.5946623273851275,-0.5067975015456467,-0.46356865825226096,-0.3327040386492032,-0.9285851054923979,-0.6779061508808175,-0.5348192764281736,-0.37628122357048105,-0.32927152421119316,-0.2504510706193795
1.237185929648241,-1.107433121792119,-0.7086559962629072,-0.5960526121909154,-0.511816309413512,-0.46530997602855284,-0.33190539424800214,-0.9326180360581134,-0.6772144768503207,-0.5341951442615859,-0.38570461471316786,-0.3315194582259716,-0.2606930449240329
1.2613065326633166,-1.1034569443570144,-0.7072549387371786,-0.5977556543177659,-0.5171453138510228,-0.46580452604187184,-0.33434121249798987,-0.9364395209983994,-0.6764190488379375,-0.5334423226484786,-0.3947001494550849,-0.33366128953905005,-0.27054591658557503
1.285427135678392,-1.0995354233337649,-0.7058060718609288,-0.5998283391093456,-0.5223365644177163,-0.46548774225361145,-0.3433174642043847,-0.9400597917619448,-0.6755320060395408,-0.5325789995892285,-0.4032816148160585,-0.33571274359923176,-0.28001230206897176
1.3095477386934673,-1.0956752993319112,-0.7043218179396545,-0.602310185272854,-0.527091588804695,-0.46466233452034456,-0.35187391364240184,-0.9434885952273008,-0.6745643791586434,-0.5316226975897901,-0.411464179196496,-0.3376869523611069,-0.2890956610976453
1.3336683417085426,-1.0918824893750882,-0.7028143047332946,-0.6052137332430092,-0.5312430135471294,-0.46352679602893343,-0.36000720370604167,-0.9467352266687032,-0.673526209143803,-0.5305901770933351,-0.41926317162060933,-0.3395981720938509,-0.2977973443382209
1.357788944723618,-1.0881621674288349,-0.7012956214153834,-0.6085185462001685,-0.5347221402636262,-0.4622145445185582,-0.36771339735821124,-0.9498085575055204,-0.6724266408050423,-0.5294973867667903,-0.42669347465785806,-0.34146609035903525,-0.3061128178508788
1.3819095477386933,-1.0845188355287394,-0.6997781202467328,-0.6121720081554005,-0.537530945114697,-0.46082211265969625,-0.3749859106107643,-0.9527170590532341,-0.6712740109352004,-0.5283594795727746,-0.4337691892605116,-0.3433226413247679,-0.31402521148847423
1.4060301507537687,-1.0809563856911628,-0.6982747770804625,-0.616096981918216,-0.5397178556610562,-0.459426983752998,-0.38181343964632825,-0.9554688232998434,-0.6700759267291405,-0.5271909077800614,-0.44050339951092216,-0.34522516702848854,-0.32149233679002526
1.430150753768844,-1.0774781543716219,-0.6967996359501204,-0.62020305644478,-0.5413566995816202,-0.45809900092611455,-0.38817766506803764,-0.9580715813738802,-0.6688393360851251,-0.5260056343936331,-0.44690796534007493,-0.3472841895752694,-0.32841896174344787
1.4542713567839194,-1.0740869702960683,-0.6953683638785846,-0.6243971033565461,-0.5425301651390257,-0.45690817220167257,-0.394050746311121,-0.9605327202031331,-0.667570592360966,-0.5248174291138289,-0.4529932835192507,-0.34971583316071986,-0.33460430305492217
1.478391959798995,-1.0707851965707604,-0.6939989424356235,-0.6285903933752333,-0.5433187940200138,-0.4559301440415281,-0.39939297785402583,-0.9628592976957825,-0.6662755117224385,-0.523640299239498,-0.4587679731192549,-0.3528750885257007,-0.3397086118561179
1.5025125628140703,-1.0675747678400986,-0.6927125102352614,-0.632701742434807,-0.5437950659880917,-0.45524906541503274,-0.4041518056751643,-0.9650580567607336,-0.6649594255305025,-0.5224890825126273,-0.4642384223692657,-0.3570399546028241,-0.3434688441749024
1.5266331658291457,-1.0644572231613918,-0.6915343297407697,-0.6366575776552726,-0.5440211794688863,-0.45495579670787545,-0.40826475871538814,-0.9671354383450437,-0.6636272273584618,-0.5213802747565454,-0.46940811310180786,-0.3620326838004366,-0.34607721102764155
1.550753768844221,-1.0614337352013075,-0.6904947508119121,-0.6403902532305474,-0.5440490265654279,-0.45513806622383846,-0.41166998019091794,-0.9690975936603019,-0.6622834157632065,-0.5203332095061493,-0.4742765980984194,-0.36743086740614816,-0.3479699208415491
1.5748743718592964,-1.0585051362397073,-0.6896298336399473,-0.643835921220609,-0.5439212240125756,-0.4558608592395961,-0.41432624007854313,-0.9709503956951386,-0.6609321321404629,-0.5193717646347611,-0.47883794837190985,-0.37293537268218624,-0.3494590319789459
1.5989949748743717,-1.055671941498349,-0.6889809390946771,-0.6469332455898433,-0.5436725012285045,-0.45714298990269064,-0.4162365844693895,-0.9726994501320667,-0.6595771941411811,-0.518526822841507,-0.4830784433381058,-0.37839516500693715,-0.35070749712537375
1.623115577889447,-1.0529343701685332,-0.6885921700619628,-0.6496243800840986,-0.5433310832011677,-0.45894479240432556,-0.41746074954931184,-0.974350105740122,-0.658222131586583,-0.5178396602355015,-0.4869733367588958,-0.38373826825035545,-0.3517980617935574
1.6472361809045226,-1.0502923645700228,-0.6885044652551375,-0.6518595210085447,-0.5429199144451882,-0.4611781940129556,-0.4181051294751981,-0.975907464246355,-0.6568701992413715,-0.5173658893165971,-0.4904830425369439,-0.3889293300551681,-0.3527755775874066
1.671356783919598,-1.0477456077596692,-0.6887462476315009,-0.6536051586862395,-0.5424576799525214,-0.4637328063497566,-0.418296690605186,-0.9773763898950865,-0.6555244179154758,-0.5171778871869346,-0.4935508609414833,-0.393950054794804,-0.35366647333539875
1.6954773869346733,-1.0452935399489096,-0.6893232723478231,-0.6548533559223813,-0.5419596314132107,-0.46650113294577494,-0.41815776242703223,-0.9787615185698755,-0.6541875881634287,-0.5173596021483584,-0.49610829639197124,-0.3987903104220752,-0.35448757052184116
1.7195979899497487,-1.0429353740919796,-0.6902129636048036,-0.6556267285750714,-0.5414382456635408,-0.4693927033531451,-0.41779191110400593,-0.9800672666401231,-0.6528623027371302,-0.5179844324287803,-0.4980973159931802,-0.4034438509671704,-0.3552502841366143
1.743718592964824,-1.0406701105787468,-0.6913673950048134,-0.6559749372985904,-0.5409037472365092,-0.4723377294055869,-0.4172803120603151,-0.9812978395813665,-0.6515509755755493,-0.5190770580042612,-0.4995086373213467,-0.40790612791927855,-0.35596275665249916
1.7678391959798994,-1.0384965520063894,-0.6927236653085517,-0.6559639008017137,-0.54036452189955,-0.475285076342439,-0.4166838326814798,-0.9824572403582094,-0.6502558451489334,-0.5205883248752329,-0.500406951496135,-0.4121731285076463,-0.3566309964518598
1.7919597989949747,-1.0364133173142387,-0.694216025245799,-0.6556633536464506,-0.5398274470951713,-0.47819841348759573,-0.41604696573600997,-0.983549277676455,-0.648978991781463,-0.5224136379042928,-0.5009126242076282,-0.41624069969365896,-0.3572595465139323
1.81608040201005,-1.0344188560433396,-0.6957847655209428,-0.6551377124354978,-0.5392981565086568,-0.48105244927941765,-0.41540169848684,-0.9845775740330349,-0.6477223469096829,-0.5244369594207368,-0.5011577487537415,-0.4201041842830962,-0.3578518834586148
1.8402010050251254,-1.0325114625706495,-0.6973804332148892,-0.6544416682436014,-0.5387812538739603,-0.4838298862791999,-0.4147706847273713,-0.9855455736194507,-0.646487703521428,-0.526561655879564,-0.5012553028083435,-0.4237582540045806,-0.3584106778018524
1.864321608040201,-1.0306892903895437,-0.6989645062825776,-0.6536193628817708,-0.5382804868497104,-0.48651915231428494,-0.4141696595140388,-0.986456550080236,-0.6452767235310202,-0.5287183916189533,-0.5012911767618691,-0.4271968947448284,-0.3589379699258896
1.8884422110552763,-1.0289503664427588,-0.7005082224749206,-0.6527054409909991,-0.5377988895001059,-0.4891127564857485,-0.41360922646906995,-0.9873136140620352,-0.6440909447794707,-0.5308609976663015,-0.5013281459045436,-0.4304135538344698,-0.3594353081719376
1.9125628140703517,-1.0272926054414149,-0.7019907975453181,-0.651726739647158,-0.5373388981291825,-0.49160612073428356,-0.41309616719751674,-0.9881197205766032,-0.6429317863181886,-0.5329598305519729,-0.5014121824239797,-0.4334014374682469,-0.3599038424711464
1.936683417085427,-1.0257138241623407,-0.7033976641902756,-0.6507039729068205,-0.5369024497779031,-0.49399676969358675,-0.41263441187953553,-0.9888776761218375,-0.6418005528378714,-0.5349962871792052,-0.5015775156514973,-0.4361539729075643,-0.3603444210390384
1.9608040201005024,-1.0242117555585462,-0.7047189854726565,-0.6496531603960503,-0.5364910592230963,-0.4962837426345979,-0.41222575784243615,-0.9895901455401861,-0.6406984384871286,-0.5369589776852175,-0.5018498537989302,-0.4386654276844057,-0.360757650046623
1.9849246231155777,-1.0227840626819162,-0.7059484749751181,-0.648586756774373,-0.5361058859177317,-0.49846717822177694,-0.4118704146074596,-0.9902596586193437,-0.6396265293093335,-0.538841230681226,-0.5022481780131738,-0.4409316453835937,-0.3611439665365524
