R_angstrom,E_root0,E_root1,E_root2,E_root3,E_root4,E_root5,E_root6
1.2773547094188376,-0.5961113460239462,-0.2747466974379218,0.004586703303453621,0.004586703303456008,0.07454787043110012,0.15955420142508675,0.18257146052615106
1.2869739478957916,-0.5956302886078066,-0.27850991306572054,0.002280140457905422,0.0022801404579060325,0.072238079217392,0.15650091621316814,0.17898961984103115
1.2965931863727453,-0.5951386588957646,-0.282205967598273,1.775245175150708e-05,1.775245175233975e-05,0.06996905291828165,0.15349714352126775,0.17544970969087365
1.3062124248496993,-0.5946370219119395,-0.28583618071669625,-0.0022014875169389936,-0.0022014875169366066,0.06773982694676406,0.15054177055019602,0.1719507407151739
1.3158316633266531,-0.5941259206900545,-0.28940184270628044,-0.004378575792821138,-0.004378575792818251,0.06554946580626714,0.14763371658956786,0.16849175745291023
1.3254509018036071,-0.5936058771800636,-0.29290421524614446,-0.0065144793654496325,-0.006514479365446135,0.06339706193314648,0.14477193196391297,0.16507182982181345
1.335070140280561,-0.5930773931132065,-0.2963445321706082,-0.008610136924075085,-0.00861013692407403,0.06128173479486648,0.14195539700939003,0.16169006412512066
1.344689378757515,-0.5925409508268578,-0.2997240002038627,-0.010666459867396283,-0.01066645986739534,0.059202629803741635,0.13918312107996444,0.1583455935168395
1.354308617234469,-0.5919970140525974,-0.3030437996690226,-0.01268433327057572,-0.012684333270574055,0.05715891739379858,0.13645414158258545,0.155037579392617
1.3639278557114227,-0.5914460286680692,-0.3063050851728191,-0.014664616811515374,-0.014664616811513265,0.05514979210451276,0.1337675230407422,0.15176521094543452
1.3735470941883767,-0.5908884234160097,-0.3095089862670209,-0.016608145658508988,-0.01660814565850749,0.053174471685559666,0.13112235618628382,0.1485277035434645
1.3831663326653305,-0.5903246105914904,-0.31265660808761253,-0.018515731321023243,-0.0185157313210208,0.051232196292618104,0.12851775707939517,0.1453242980165163
1.3927855711422845,-0.5897549866990213,-0.31574903197273685,-0.020388162465493076,-0.020388162465492243,0.04932222764812738,0.12595286625658264,0.14215426054201336
1.4024048096192383,-0.5891799330817358,-0.31878731606014427,-0.022226205697733037,-0.022226205697731594,0.04744384826578185,0.12342684790663422,0.13901688144452615
1.4120240480961923,-0.5885998165231852,-0.32177249586535445,-0.024030606313573122,-0.024030606313571512,0.045596360702739425,0.12093888907435113,0.1359114744909014
1.421643286573146,-0.5880149898241207,-0.3247055848410053,-0.02580208901925568,-0.025802089019253793,0.04377908683859055,0.11848819889193629,0.13283737620286368
1.4312625250501,-0.5874257923545998,-0.3275875749184251,-0.027541358622967194,-0.027541358622966083,0.04199136718192198,0.1160740078376356,0.12979394518125295
1.440881763527054,-0.5868325505833919,-0.3304194370321685,-0.02924910069886616,-0.029249100698864883,0.040232560203623535,0.11369556702124511,0.12678056145041372
1.4505010020040079,-0.5862355785851336,-0.3332021216280619,-0.03092598222486742,-0.030925982224866366,0.0385020416959464,0.11135214749610323,0.12379662582383585
1.460120240480962,-0.5856351785267497,-0.3359365591557181,-0.03257265219545785,-0.032572652195456187,0.03679920415652399,0.10904303959685341,0.12084155929067447
1.4697394789579157,-0.5850316411337106,-0.3386236605460249,-0.03418974221055704,-0.03418974221055521,0.035123456196625435,0.1067675523024404,0.11791480242235394
1.4793587174348697,-0.5844252461372245,-0.3412643176742469,-0.0357778670416376,-0.035777867041635214,0.03347422197286948,0.10452501262357461,0.11501581479833353
1.4889779559118235,-0.5838162627031609,-0.34385940380944297,-0.037337625176043554,-0.03733762517604228,0.03185094064178695,0.10231476501390724,0.11214407445029362
1.4985971943887775,-0.583204949843303,-0.34640977405069867,-0.038869599340521754,-0.0388695993405202,0.03025306583662335,0.10013617080417286,0.10929907732379068
1.5082164328657313,-0.5825915568098459,-0.3489162657507994,-0.04037435700488268,-0.04037435700488079,0.028680065165789248,0.09798860765838086,0.106480336756686
1.5178356713426853,-0.5819763234736469,-0.3513796989277316,-0.04185245086665618,-0.04185245086665518,0.027131419732357442,0.09587146905130939,0.10368738297354957
1.5274549098196393,-0.5813594806869473,-0.3538008766647744,-0.04330441931758111,-0.04330441931757828,0.025606623674063855,0.09378416376640114,0.10091976259527477
1.537074148296593,-0.5807412506309376,-0.35618058549930764,-0.04473078689272991,-0.04473078689272875,0.02410518372324988,0.09172611541323822,0.09817703816329124
1.546693386773547,-0.5801218471491556,-0.3585195958011653,-0.04613206470300507,-0.046132064703004405,0.022626618786099506,0.08969676196376108,0.09545878767781149
1.5563126252505008,-0.5795014760665784,-0.3608186621405854,-0.04750875085171846,-0.047508750851716075,0.02117045954065444,0.08769555530642587,0.09276460414787879
1.5659318637274549,-0.5788803354956644,-0.3630785236464915,-0.04886133083594896,-0.048861330835947514,0.01973624805288421,0.08572196081749645,0.09009409515865627
1.5755511022044086,-0.5782586161291425,-0.36529990435531084,-0.050190277933308436,-0.050190277933307104,0.01832353741018239,0.0837754569486861,0.0874468824408891
1.5851703406813626,-0.5776365015204334,-0.3674835135506393,-0.05149605357473597,-0.05149605357473375,0.016931891371554153,0.08185553483047625,0.08482260146723475
1.5947895791583164,-0.5770141683519636,-0.36963004609426653,-0.05277910770390398,-0.05277910770390265,0.015560884033771594,0.07996169789030122,0.08222090104329077
1.6044088176352704,-0.5763917866920198,-0.3717401827487797,-0.0540398791237951,-0.05403987912379371,0.014210099512619367,0.0780934614849868,0.07964144292387282
1.6140280561122244,-0.5757695202402056,-0.373814590492043,-0.055278795830967564,-0.05527879583096623,0.012879131638459496,0.07625035254678103,0.07708390146519117
1.6236472945891782,-0.5751475265622996,-0.37585392282386026,-0.05649627533803825,-0.056496275338036805,0.011567583665102077,0.07443190924233073,0.07454796370562128
1.6332665330661322,-0.5745259573148573,-0.37785882006509214,-0.057692724984841015,-0.057692724984838295,0.010275067986846464,0.0720333261839532,0.07263768064402332
1.642885771543086,-0.5739049584597223,-0.37982990964951857,-0.05886854223872162,-0.05886854223871868,0.009001205890358466,0.06953970061084003,0.0708672264131825
1.65250501002004,-0.5732846704693166,-0.3817678064085638,-0.060024114984437105,-0.06002411498443655,0.007745627257382204,0.06706680728543207,0.06912011649447608
1.6621242484969938,-0.5726652285225731,-0.3836731128493322,-0.06115982180402002,-0.06115982180401969,0.0065079703781036335,0.06461437796027936,0.06739593082115847
1.6717434869739478,-0.5720467626926492,-0.3855464194258802,-0.0622760322470835,-0.06227603224708006,0.005287881641975634,0.062182154858118566,0.06569425903058795
1.6813627254509016,-0.5714293981260377,-0.3873883048042088,-0.06337310709184224,-0.06337310709183952,0.00408501536308542,0.05976989035475472,0.06401470018957794
1.6909819639278556,-0.5708132552140448,-0.38919933612095103,-0.0644513985973546,-0.06445139859735155,0.002899033521624683,0.05737734666806893,0.062356862529204415
1.7006012024048096,-0.5701984497569472,-0.39098006923610434,-0.06551125074718034,-0.06551125074718,0.001729605553337954,0.05500429555642827,0.06072036318859053
1.7102204408817634,-0.5695850931209119,-0.392731048979807,-0.06655299948491628,-0.06655299948491455,0.0005764081306539048,0.0526505180258266,0.059104827967369544
1.7198396793587174,-0.5689732923885558,-0.39445280939346233,-0.06757697294182136,-0.06757697294181803,-0.0005608750538145246,0.050315804046289436,0.05750989108638371
1.7294589178356712,-0.568363150503034,-0.39614587396531464,-0.06858349165692146,-0.06858349165691946,-0.001682553502390438,0.04799995227808507,0.05593519495634269
1.7390781563126252,-0.5677547664063347,-0.3978107558606056,-0.06957286878983676,-0.06957286878983299,-0.0027889301279216405,0.045702769808471544,0.05438038995407554
1.748697394789579,-0.5671482351720359,-0.3994479581464184,-0.07054541032660167,-0.07054541032660061,-0.0038803014713341133,0.04342407189981767,0.05284513420609929
1.758316633266533,-0.566543648132765,-0.4010579740114041,-0.07150141527878984,-0.0715014152787884,-0.0049569579227941585,0.04116368175025942,0.05132909337919522
1.7679358717434868,-0.5659410930028436,-0.4026412869805529,-0.07244117587614135,-0.07244117587613941,-0.006019183948112072,0.038921430268142154,0.0498319404777233
1.7775551102204408,-0.5653406539961858,-0.4041983711248686,-0.07336497775297934,-0.07336497775297846,-0.007067258322400516,0.036697155861950825,0.04835335564742316
1.7871743486973948,-0.5647424119399163,-0.4057296912665201,-0.07427310012863331,-0.0742731001286322,-0.008101454373017236,0.034490704247635506,0.046893025985431686
1.7967935871743486,-0.5641464443838193,-0.4072357031790202,-0.07516581598207961,-0.07516581598207794,-0.009122040234295359,0.03230192827567446,0.04545064535631882
1.8064128256513026,-0.5635528257059672,-0.40871685378299966,-0.07604339222105161,-0.07604339222105033,-0.010129279116946388,0.030130687780722143,0.0440259142138682
1.8160320641282564,-0.5629616272146203,-0.4101735813374508,-0.07690608984575975,-0.07690608984575853,-0.011123429595410683,0.02797684945720147,0.042618539428443986
1.8256513026052104,-0.5623729172465823,-0.41160631562650646,-0.07775416410749714,-0.07775416410749675,-0.012104745878748435,0.025840286947104663,0.0412282341197063
1.8352705410821641,-0.5617867612624282,-0.4130154781419829,-0.07858786466224527,-0.07858786466224471,-0.01307347829743688,0.023720880056165683,0.03985471749447905
1.8448897795591181,-0.5612032219382955,-0.4144014822616958,-0.07940743571953268,-0.0794074357195313,-0.014029873451603003,0.021618515816500095,0.038497714689617046
1.854509018036072,-0.5606223592549189,-0.4157647334235203,-0.08021311618662741,-0.08021311618662541,-0.014974174764292303,0.019533087800848448,0.0371569566196473
1.864128256513026,-0.5600442305835269,-0.4171056292955982,-0.0810051398083323,-0.0810051398083314,-0.015906622904618806,0.017464496389174855,0.035832179829081795
1.87374749498998,-0.5594688907690846,-0.4184245599424206,-0.0817837353024683,-0.08178373530246585,-0.016827456306770017,0.015412648926740657,0.03452312634916621
1.8833667334669337,-0.5588963922108318,-0.41972190798702236,-0.08254912649121615,-0.0825491264912156,-0.017736911763946095,0.013377459966285199,0.03322954355896332
1.8929859719438877,-0.5583267849401223,-0.4209980487694299,-0.08330153242850036,-0.08330153242849908,-0.01863522511549015,0.01135885161267236,0.0319511840505953
1.9026052104208415,-0.5577601166958355,-0.4222533505013259,-0.08404116752348417,-0.08404116752348262,-0.01952263205050081,0.0093567539935831,0.030687805498512716
1.9122244488977955,-0.5571964329973238,-0.42348817441704606,-0.0847682416603826,-0.08476824166038105,-0.020399369058049732,0.007371105886345208,0.029439170532639974
1.9218436873747493,-0.5566357772148818,-0.42470287492102804,-0.08548296031468589,-0.08548296031468472,-0.021265674563040737,0.005401855540258849,0.028205046615282475
1.9314629258517033,-0.5560781906380334,-0.42589779973170905,-0.08618552466590362,-0.08618552466590296,-0.022121790299005406,0.00344896174556214,0.02698520592163678
