R_angstrom,E_singlet_root_0,E_singlet_root_1,E_singlet_root_2,E_singlet_root_3,E_singlet_root_4,E_singlet_root_5,E_singlet_root_6,E_singlet_root_7,E_singlet_root_8,E_singlet_root_9,E_singlet_root_10,E_triplet_root_0,E_triplet_root_1,E_triplet_root_2,E_triplet_root_3,E_triplet_root_4,E_triplet_root_5,E_triplet_root_6,E_triplet_root_7,E_triplet_root_8,E_triplet_root_9,E_triplet_root_10
1.0442211055276382,-1.140041301737612,-0.7163791307177114,-0.5884605483944958,-0.497410946651651,-0.40069443712261643,-0.3343795480107633,-0.24047497996402178,-0.1888092385435437,-0.07986910238875333,-0.0751331257840736,-0.05790520921205611,-0.8934489754738355,-0.678527119709881,-0.5339171983915245,-0.3121054313631775,-0.2934898755207087,-0.171060327303167,-0.15060894471727804,-0.12681635314396777,-0.10215398971105583,0.025210701693439808,0.05292235370325321
1.0683417085427136,-1.1360075279401323,-0.7159164585283077,-0.5893580724109974,-0.4971028653900419,-0.413947085084053,-0.33467730558052977,-0.2507437190011681,-0.19547330381455086,-0.08769149650993091,-0.08327729266934059,-0.07232828451681717,-0.8993007050447092,-0.6790244741586152,-0.5347638144069505,-0.31674494230614303,-0.3054251490229303,-0.18225992104853372,-0.14969793395096398,-0.13006963235237756,-0.11465623401140534,0.01517715956187976,0.04285293054862366
1.092462311557789,-1.1319301524734318,-0.7152692772761334,-0.5901693555213349,-0.496944204826673,-0.42617787782858185,-0.3347631841767056,-0.2615586867594274,-0.2005028321712098,-0.09505476053541129,-0.09092376844328331,-0.08603590089074387,-0.9048508083352874,-0.6792895543739882,-0.5353309911174312,-0.3241364970278803,-0.31375258955677165,-0.1939977515749759,-0.14880265721631436,-0.1318013686370536,-0.12644895843787807,0.005654106756000032,0.03328357670886711
1.1165829145728643,-1.127827341885628,-0.7144604661099867,-0.5909400978610935,-0.4971249498977676,-0.4371989319972697,-0.33465905632602605,-0.2725982178964343,-0.20430491446409688,-0.10199680279739881,-0.09903409402103774,-0.09810636093602948,-0.9101148131213936,-0.6793467713117387,-0.535644826536058,-0.334503872011023,-0.31830612514240536,-0.20581170434932233,-0.1479654439117753,-0.13764102269731687,-0.13245759274287322,-0.003391958555058361,0.024185717076958324
1.1407035175879396,-1.1237151520822963,-0.7135107299965201,-0.5917192218255093,-0.49791518859676986,-0.44674049512641,-0.33438447315266917,-0.2836132844731214,-0.2072074454002194,-0.11137013080756719,-0.10851053638881214,-0.10485603851579739,-0.9151071496817386,-0.6792181209074998,-0.5357291085185637,-0.34542971323880967,-0.32155811397450595,-0.21745814409553554,-0.14814734254786588,-0.14722162774967684,-0.13245969912708233,-0.01199187270027191,0.01553517018114231
1.164824120603015,-1.1196077822738832,-0.7124388894998404,-0.59255985851475,-0.4996525708154296,-0.4544611927685268,-0.33395692773120733,-0.29443860982171677,-0.2094515881578587,-0.1229882990793566,-0.11468576118015994,-0.1112012213364737,-0.9198413100335581,-0.6789234556963868,-0.5356058846738363,-0.35612419742218837,-0.3243496919240403,-0.2288146947758367,-0.15807359524592102,-0.1466002760959605,-0.13191999791470865,-0.020174074464404446,0.007312177255073715
1.1889447236180903,-1.1155177937247454,-0.711262141148185,-0.5935199950118688,-0.5026169005992986,-0.46007201001149245,-0.3333920954566497,-0.30497236205821954,-0.21121590310010696,-0.1339256086186953,-0.12051080795914249,-0.1171680377204738,-0.9243299734683199,-0.678480718635019,-0.535295959907866,-0.3664203990114623,-0.32689455110976207,-0.23982149097969618,-0.16743984142313495,-0.14612496151832555,-0.13097827596332678,-0.027964816104811774,-0.0004986592336245765
1.2130653266331657,-1.1114562983929663,-0.7099962951277168,-0.5946623274922755,-0.5067975028035601,-0.4635686588235352,-0.3327040390794406,-0.3151543571008721,-0.21264293112316018,-0.144165703847088,-0.12601479795871567,-0.1227805503327723,-0.9285851055360557,-0.6779061517782206,-0.5348192771631157,-0.3762812238199233,-0.3292715250398393,-0.25045107207759415,-0.1762736226451755,-0.1458145484381232,-0.12973841339641318,-0.03538837684195145,-0.0079085013800001
1.237185929648241,-1.1074331218718814,-0.7086559968495735,-0.5960526123070854,-0.5118163104517436,-0.46530997766319204,-0.33190539478041414,-0.32495024256278193,-0.21386164654927953,-0.15368016921234906,-0.13122043205508738,-0.12806095643742332,-0.9326180360775415,-0.6772144759913558,-0.5341951442624016,-0.3857046148244535,-0.3315194580284244,-0.2606930469577492,-0.18460147748866407,-0.14568388972409518,-0.12829003309752318,-0.04246724017684361,-0.014924695697576151
1.2613065326633166,-1.1034569444239248,-0.7072549390813919,-0.5977556544170676,-0.5171453129953515,-0.4658045256786205,-0.3343412143504354,-0.3310075370669804,-0.21500713440614216,-0.16241506299660557,-0.13614844272766125,-0.1330297656398094,-0.9364395210253015,-0.6764190497730677,-0.5334423235788264,-0.3947001501156977,-0.33366129036058556,-0.2705459200462088,-0.1924484084995869,-0.14574437995981804,-0.12671380469172577,-0.04922222976649682,-0.021551447742681584
1.285427135678392,-1.0995354233528345,-0.7058060718416234,-0.599828339158274,-0.5223365649477811,-0.4654877419754131,-0.34331746780463224,-0.3300207255180798,-0.21623917411474902,-0.17027862971341123,-0.14081808638713,-0.13770595806778962,-0.9400597917977244,-0.6755320067821643,-0.5325790012626377,-0.40328161540499063,-0.33571274439318355,-0.28001230588509984,-0.1998378626616948,-0.1460043309209601,-0.12508221689032162,-0.055672665389663256,-0.027790842115927195
1.3095477386934673,-1.0956752993778287,-0.7043218180698595,-0.6023101860936652,-0.5270915890066665,-0.464662335465003,-0.35187391721324823,-0.32895423510420463,-0.21775622317743326,-0.17713136540184404,-0.14524730900109006,-0.1421071254893016,-0.9434885952641295,-0.6745643800675888,-0.5316226988443048,-0.4114641803329975,-0.3376869545934085,-0.2890956628404078,-0.20679182390716033,-0.14646914873874273,-0.12345872179316053,-0.061836468900456576,-0.03364422650719984
1.3336683417085426,-1.0918824893977879,-0.7028143047828554,-0.6052137339541261,-0.5312430133501076,-0.46352679624095416,-0.36000720732967995,-0.3278164715031585,-0.21978818079122542,-0.18279590382994337,-0.14945286181484863,-0.14624959749558453,-0.9467352267021918,-0.6735262100074197,-0.5305901784794214,-0.41926317240486477,-0.3395981737458603,-0.2977973464341038,-0.21333092937210174,-0.14714134084928676,-0.12189669268282721,-0.06773028655814717,-0.03911389727289716
1.357788944723618,-1.0881621674521276,-0.7012956214394941,-0.6085185469060108,-0.5347221408980747,-0.4622145435550357,-0.36771339821617416,-0.3266150726526658,-0.22253891777368956,-0.18711630179550215,-0.15345036457391276,-0.15014855457255377,-0.9498085575353823,-0.6724266415822702,-0.5294973883996053,-0.42669347517768014,-0.34146609155141144,-0.3061128200650118,-0.21947461205586943,-0.1480203638059961,-0.12043886122756836,-0.07336956516620241,-0.044205144792907436
1.3819095477386933,-1.0845188355558983,-0.6997781202803917,-0.6121720088010865,-0.5375309452701684,-0.4608221115281738,-0.37498591110832763,-0.3253569976907051,-0.22608417879617265,-0.19006149833913139,-0.15725434042824243,-0.15381812962576585,-0.9527170590776846,-0.6712740116018707,-0.5283594792587767,-0.4337691894461378,-0.3433226420865086,-0.31402521194678795,-0.22524123822886372,-0.14910243481789726,-0.11911743795454305,-0.07876864154541507,-0.04892872938902981
