R_angstrom,E_root0,E_root1,E_root2,E_root3,E_root4,E_root5,E_root6,E_root7,E_root8,E_root9,E_root10
1.7006012024048096,-0.57019845,-0.390980069,-0.065511251,-0.065511251,0.001729606,0.055004296,0.060720363188785265,0.092823193,0.092823193,0.19823681539738836,0.20365881747076078
1.7102204408817634,-0.569585093,-0.392731049,-0.066552999,-0.066552999,0.000576408,0.052650518,0.059104828,0.091027394,0.091027394,0.19715206779408476,0.20204236871930295
1.7198396793587174,-0.568973292,-0.394452809,-0.067576973,-0.067576973,-0.000560875,0.050315804,0.057509891,0.089251822,0.089251822,0.19608530251318015,0.20044485862912664
1.7294589178356712,-0.568363151,-0.396145874,-0.068583492,-0.068583492,-0.001682554,0.047999952,0.055935195,0.087496152,0.087496152,0.19503606370143642,0.19886591731797254
1.7390781563126252,-0.567754766,-0.397810756,-0.069572869,-0.069572869,-0.00278893,0.04570277,0.054380389954384156,0.085760068,0.085760068,0.19400390277020912,0.19730518271187542
1.748697394789579,-0.567148235,-0.399447958,-0.07054541,-0.07054541,-0.003880301,0.043424072,0.052845134,0.08404326,0.08404326,0.1929883784882245,0.1957623003169388
1.758316633266533,-0.566543648,-0.401057974,-0.071501415,-0.071501415,-0.004956958,0.041163682,0.051329093,0.082345427,0.082345427,0.19198905706267222,0.1942369230001446
1.7679358717434868,-0.565941093,-0.402641287,-0.072441176,-0.072441176,-0.006019184,0.03892143,0.049831940478107045,0.080666274,0.080666274,0.19100551220667134,0.19272871077876289
1.7775551102204408,-0.565340654,-0.404198371,-0.073364978,-0.073364978,-0.007067258,0.036697156,0.048353356,0.079005511,0.079005511,0.19003732519162125,0.1912373306180003
1.7871743486973948,-0.564742412,-0.405729691,-0.0742731,-0.0742731,-0.008101454,0.034490704247540194,0.046893025985858844,0.077362859,0.077362859,0.1890840848833675,0.18976245623632762
1.7967935871743486,-0.564146444,-0.407235703,-0.075165816,-0.075165816,-0.00912204,0.032301928,0.045450645356766434,0.075738041,0.075738041,0.18814538776153972,0.18830376791841563
1.8064128256513026,-0.563552826,-0.408716854,-0.076043392,-0.076043392,-0.010129279,0.030130687780617782,0.044025914,0.074130788,0.074130788,0.18686095233480834,0.18722083792179217
1.8160320641282564,-0.562961627,-0.410173581,-0.07690609,-0.07690609,-0.01112343,0.027976849,0.042618539,0.072540837,0.072540837,0.18543370236838036,0.186310047
1.8256513026052104,-0.562372917,-0.411606316,-0.077754164,-0.077754164,-0.012104746,0.025840286764872156,0.041228234,0.070967931,0.070967931,0.18402171694709768,0.1854126344464532
1.8352705410821641,-0.561786761,-0.413015478,-0.078587865,-0.078587865,-0.013073478,0.023720879870013978,0.039854717494992115,0.069411819,0.069411819,0.18262470088257604,0.18452822686793344
1.8448897795591181,-0.561203222,-0.414401482,-0.079407436,-0.079407436,-0.014029873,0.021618516,0.038497715,0.067872254,0.067872254,0.1812423647143533,0.183656459
1.854509018036072,-0.560622359,-0.415764733,-0.080213116,-0.080213116,-0.014974175,0.019533087607721766,0.037156956620184034,0.066348996,0.066348996,0.17987442455936473,0.1827969712102434
1.864128256513026,-0.560044231,-0.417105629,-0.08100514,-0.08100514,-0.015906623,0.017464496,0.03583218,0.064841809,0.064841809,0.17852060196638408,0.18194941370367207
1.873747495,-0.559468891,-0.41842456,-0.081783735,-0.081783735,-0.016827456,0.015412648728434786,0.034523126,0.063350462,0.063350462,0.17718062377514363,0.1811134421926339
1.8833667334669337,-0.558896392,-0.419721908,-0.082549126,-0.082549126,-0.017736912,0.013377459766297617,0.033229544,0.061874729,0.061874729148848895,0.1758542219797243,0.18028871990541642
1.8929859719438877,-0.558326785,-0.420998049,-0.083301532,-0.083301532,-0.018635225,0.011358851411724491,0.031951184,0.06041439,0.060414390369489285,0.1745411335960657,0.17947491704826884
1.9026052104208415,-0.557760117,-0.422253351,-0.084041168,-0.084041168,-0.019522632,0.009356754,0.030687805499078236,0.058969228707824894,0.058969229,0.1732411005331843,0.17867171068481735
1.9122244488977955,-0.557196433,-0.423488174,-0.084768242,-0.084768242,-0.020399369,0.007371106,0.029439170533205106,0.057539032,0.057539032,0.17195386946784383,0.17787878461123127
1.9218436873747493,-0.556635777,-0.424702875,-0.08548296,-0.08548296,-0.021265675,0.005401855,0.028205047,0.056123592889881085,0.056123592889881196,0.170679192,0.17709582922880646
1.9314629258517033,-0.556078191,-0.4258978,-0.086185525,-0.086185525,-0.02212179,0.003448962,0.026985205922191752,0.054722707438830204,0.054722707,0.1694168231461946,0.17632254141537257
1.941082164328657,-0.555523713,-0.42707329,-0.086876132,-0.086876132,-0.022967963,0.001512395,0.025779425224374847,0.053336176,0.053336176,0.1681665239979122,0.1755586243969559
1.950701402805611,-0.55497238,-0.428229681,-0.087554974,-0.087554974,-0.023804446,-0.00040786,0.024587486,0.051963804,0.051963804,0.1669280588326458,0.17480378762102922
1.9603206412825651,-0.554424229,-0.4293673,-0.088222242,-0.088222242,-0.024631504,-0.002311802,0.023409173216930396,0.050605398,0.050605398,0.1657011963894675,0.17405774663243415
1.969939879759519,-0.553879293,-0.43048647,-0.088878118,-0.088878118,-0.025449412,-0.004199414,0.022244277438895566,0.049260771778943196,0.049260772,0.16448570948154362,0.17332022295309407
1.979559118236473,-0.553337603,-0.431587508,-0.089522786,-0.089522786,-0.026258464,-0.00607065,0.021092592510522284,0.04792974,0.04792974,0.1632813748879278,0.17259094396640826
1.9891783567134267,-0.552799191,-0.432670724,-0.090156422,-0.090156422,-0.027058976,-0.007925443,0.019953916563027918,0.046612121366882225,0.046612121,0.16208797324677893,0.17186964280708275
1.9987975951903807,-0.552264083,-0.433736422,-0.090779201,-0.090779201,-0.027851293,-0.009763685,0.018828051695668063,0.045307739,0.045307739102986466,0.1609052889499758,0.17115605825709443
2.0084168336673347,-0.551732308,-0.434784901,-0.091391292,-0.091391292,-0.028635801,-0.011585227,0.017714803881070745,0.044016418799252305,0.044016418799253804,0.15973311003876123,0.17044993464826058
2.0180360721442887,-0.55120389,-0.435816456,-0.091992864,-0.091992864,-0.029412934,-0.013389863,0.016613982873251915,0.04273799,0.04273799,0.15857122810035498,0.1697510217718292
2.0276553106212423,-0.550678853,-0.436831374,-0.092584079,-0.092584079,-0.030183199,-0.015177312,0.015525402,0.041472283,0.041472283455672776,0.15741943816541484,0.16905907479536308
2.0372745490981963,-0.550157219,-0.437829937,-0.093165099,-0.093165099,-0.030947194,-0.016947198,0.014448879,0.040219136,0.040219136,0.15627753860609206,0.16837385418711884
2.0468937875751503,-0.54963901,-0.438812424,-0.09373608,-0.09373608,-0.031705643,-0.018699012,0.013384233089988179,0.038978385,0.038978385,0.15514533103468525,0.1676951256479072
2.0565130260521043,-0.549124245,-0.439779107,-0.094297177,-0.094297177,-0.032459446,-0.020432066,0.012331289397349177,0.037749872,0.037749872,0.1540226202027573,0.16702266005047295
2.0661322645290583,-0.548612941,-0.440730253,-0.094848541,-0.094848541,-0.033209748,-0.022145423,0.011289874955887486,0.036533441,0.036533441,0.15290921390066553,0.16635623338626354
2.075751503006012,-0.548105117,-0.441666124,-0.09539032,-0.09539032,-0.033958046,-0.023837792,0.010259820412688386,0.035328939,0.035328939,0.15180492285745312,0.16569562671934074
2.085370741482966,-0.547600786,-0.44258698,-0.09592266,-0.09592266,-0.034706342,-0.025507369,0.00924096,0.034136214,0.034136214,0.15070956064109506,0.16504062614724171
2.09498998,-0.547099965,-0.443493071,-0.096445703,-0.096445703,-0.035457392,-0.027151597,0.00823313,0.032955119647956777,0.032955119647957776,0.1496229435591251,0.16439102276843132
2.104609218436874,-0.546602666,-0.444384648,-0.096959589,-0.096959589,-0.036215073,-0.028766793,0.00723617,0.031785509922979904,0.03178551,0.1485448905596986,0.16374661265591445
2.1142284569138274,-0.546108901,-0.445261954,-0.097464455,-0.097464455,-0.036984953,-0.03034758,0.006249925,0.030627241971339175,0.030627242,0.14747522313343436,0.16310719683669606
2.1238476953907814,-0.54561868,-0.446125228,-0.097960436,-0.097960436,-0.037775132,-0.031886044,0.005274239,0.029480175328506525,0.029480175,0.14641376521577604,0.16247258127651293
2.1334669338677354,-0.545132015,-0.446974705,-0.098447663,-0.098447663,-0.038597326,-0.033370655,0.004308962,0.028344171907952853,0.028344171907953186,0.145360343,0.16184257686939602
2.1430861723446895,-0.544648914,-0.447810618,-0.098926266,-0.098926266,-0.039467833,-0.034785297,0.003353945,0.027219095945306054,0.027219095945307137,0.14431478529265596,0.16121699943152487
2.1527054108216435,-0.544169384,-0.448633191,-0.099396373,-0.099396373,-0.040407039,-0.036109761,0.002409042,0.026104814,0.026104813944407834,0.14327692251659607,0.16059566969884076
2.162324649298597,-0.543693432,-0.449442648,-0.099858107,-0.099858107,-0.041435092,-0.037324079,0.001474111,0.025001195,0.025001194625127288,0.14224658752053926,0.15997841332783158
2.171943887775551,-0.543221064,-0.450239207,-0.100311592,-0.100311592,-0.042563159,-0.038417254,0.000549011,0.023908108872907924,0.023908109,0.14122361503675984,0.15936506089896885
2.181563126252505,-0.542752286,-0.451023084,-0.100756947,-0.100756947,-0.043786471,-0.039394229,-0.000366396,0.022825429689926152,0.02282543,0.14020784168237438,0.15875544792214139
2.191182364729459,-0.542287101,-0.451794488,-0.10119429,-0.10119429,-0.045086915,-0.040273287,-0.001272246,0.021753032,0.021753032,0.13919910587296525,0.158149415
2.200801603206413,-0.541825511,-0.452553628,-0.101623737,-0.101623737,-0.046442221,-0.041076863,-0.00216867,0.020690793341812147,0.020690793341813868,0.13819724773909162,0.15754680705386853
2.2104208416833666,-0.541367521,-0.453300706,-0.102045402,-0.102045402,-0.047832952,-0.04182456,-0.0030558,0.019638592,0.019638592346525763,0.13720210904606478,0.1569474748955183
2.2200400801603206,-0.54091313,-0.454035922,-0.102459395,-0.102459395,-0.049244649,-0.042531,-0.003933765,0.018596310172764224,0.01859631,0.13621353311748313,0.1563512736718127
2.2296593186372746,-0.54046234,-0.454759472,-0.102865827,-0.102865827,-0.050667275,-0.043206382,-0.004802689,0.01756383,0.01756383,0.13523136476286313,0.15575806365317313
2.2392785571142286,-0.54001515,-0.455471549,-0.103264805,-0.103264805,-0.052094019,-0.043857674,-0.005662697,0.016541036,0.016541035765446938,0.13425545020989524,0.15516771008339095
2.2488977955911826,-0.53957156,-0.456172342,-0.103656434,-0.103656434,-0.053520254,-0.044489661,-0.006513911,0.015527814865632372,0.015527814865632705,0.13328563704162943,0.1545800831836156
2.258517034068136,-0.539131568,-0.456862038,-0.104040819,-0.104040819,-0.054942799,-0.04510568,-0.007356449,0.014524055377419853,0.014524055377421186,0.1323217741391399,0.15399505815415146
2.268136273,-0.538695171,-0.457540818,-0.104418061,-0.104418061,-0.056359433,-0.045708106,-0.00819043,0.013529647391393562,0.013529647,0.1313637116300208,0.15341251517346868
2.277755511022044,-0.538262367,-0.458208861,-0.10478826,-0.10478826,-0.057768577,-0.04629867,-0.009015968,0.012544482701770582,0.012544482701771414,0.13041130084305355,0.15283233939409607
2.287374749498998,-0.537833152,-0.458866345,-0.105151515,-0.105151515,-0.059169093,-0.046878661,-0.009833177,0.011568454771435338,0.011568455,0.12946439426950695,0.1522544209349068
2.296993987975952,-0.537407521,-0.459513443,-0.105507922,-0.105507922,-0.060560149,-0.04744906,-0.010642168,0.010601458697913901,0.010601458697914845,0.12852284553132612,0.1516786548694497
2.306613226452906,-0.53698547,-0.460150323,-0.105857576,-0.105857576,-0.061941129,-0.04801063,-0.011443051,0.009643391,0.009643391,0.12758650935652632,0.15110494121002113
2.316232465,-0.536566992,-0.460777154,-0.106200571,-0.106200571,-0.063311575,-0.048563977,-0.012235933,0.00869415,0.00869415,0.12665524156200353,0.15053318488716277
2.325851703406814,-0.536152082,-0.461394099,-0.106536997,-0.106536997,-0.064671141,-0.049109591,-0.013020921,0.007753636,0.007753636,0.1257288990440269,0.14996329572428824
2.335470941883768,-0.535740733,-0.46200132,-0.106866946,-0.106866946,-0.066019571,-0.049647872,-0.013798119,0.00682175,0.00682175,0.12480733977641774,0.14939518840725893
2.3450901803607214,-0.535332937,-0.462598975,-0.107190505,-0.107190505,-0.067356668,-0.050179158,-0.014567627,0.005898395,0.005898395,0.12389042281664941,0.148828782
2.3547094188376754,-0.534928687,-0.463187219,-0.107507761,-0.107507761,-0.06868229,-0.050703735,-0.015329549,0.004983475,0.004983475,0.12297800831973191,0.14826400214689583
2.3643286573146294,-0.534527973,-0.463766206,-0.1078188,-0.1078188,-0.069996331,-0.051221847,-0.016083981,0.004076895,0.004076895,0.12206995755990087,0.1477007765392076
2.3739478957915834,-0.534130788,-0.464336087,-0.108123707,-0.108123707,-0.071298715,-0.05173371,-0.016831022,0.003178563,0.003178563,0.12116613295999817,0.1471390393498737
2.383567134268537,-0.533737121,-0.464897007,-0.108422563,-0.108422563,-0.072589391,-0.052239512,-0.017570767,0.002288387,0.002288387,0.12026639812827074,0.14657872893223556
2.393186372745491,-0.533346963,-0.465449114,-0.108715451,-0.108715451,-0.073868326,-0.052739423,-0.01830331,0.001406277,0.001406277,0.11937061790242404,0.1460197882053533
2.402805611222445,-0.532960303,-0.465992548,-0.109002449,-0.109002449,-0.075135504,-0.053233594,-0.019028744,0.000532144,0.000532144,0.1184786584005551,0.14546216458508396
2.412424849699399,-0.53257713,-0.466527451,-0.109283637,-0.109283637,-0.076390922,-0.053722165,-0.01974716,-0.0003341,-0.0003341,0.11759038709044996,0.14490580990972263
2.422044088176353,-0.532197433,-0.46705396,-0.109559092,-0.109559092,-0.077634585,-0.054205262,-0.020458648,-0.001192541,-0.001192541,0.11670567280571877,0.14435068036031004
2.4316633266533065,-0.531821201,-0.467572211,-0.109828889,-0.109828889,-0.07886651,-0.054683003,-0.021163295,-0.002043264,-0.002043264,0.11582438588547928,0.14379673637579363
2.4412825651302605,-0.531448421,-0.468082336,-0.110093104,-0.110093104,-0.080086719,-0.055155496,-0.021861189,-0.002886353,-0.002886353,0.11494639820148737,0.1432439425631994
2.4509018036072145,-0.53107908,-0.468584466,-0.110351811,-0.110351811,-0.08129524,-0.055622845,-0.022552415,-0.003721891,-0.003721891,0.11407158324820726,0.1426922676031147
2.4605210420841686,-0.530713166,-0.46907873,-0.11060508,-0.11060508,-0.082492108,-0.056085144,-0.023237056,-0.004549959,-0.004549959,0.11319981622501354,0.14214168415064643
2.470140280561122,-0.530350665,-0.469565254,-0.110852985,-0.110852985,-0.083677361,-0.056542486,-0.023915196,-0.005370638,-0.005370638,0.11233097412150198,0.1415921687322278
2.479759519038076,-0.529991564,-0.470044163,-0.111095594,-0.111095594,-0.084851041,-0.056994955,-0.024586916,-0.006184007,-0.006184007,0.11146493580522075,0.1410437016385125
2.489378758,-0.529635849,-0.470515577,-0.111332977,-0.111332977,-0.086013194,-0.057442635,-0.025252296,-0.006990144,-0.006990144,0.11060158211117643,0.14049626681373933
2.498997995991984,-0.529283505,-0.470979618,-0.111565201,-0.111565201,-0.087163867,-0.057885603,-0.025911415,-0.007789126,-0.007789126,0.10974079593236255,0.1399498517418699
2.508617234468938,-0.528934517,-0.471436403,-0.111792333,-0.111792333,-0.088303112,-0.058323935,-0.026564351,-0.00858103,-0.00858103,0.10888246231065322,0.13940444732991158
2.5182364729458917,-0.528588871,-0.471886047,-0.112014439,-0.112014439,-0.089430981,-0.058757704,-0.027211179,-0.009365929,-0.009365929,0.10802646852735237,0.138860048
