R_angstrom,E_root_0,E_root_1,E_root_2,E_root_3,E_root_4,E_root_5,E_root_6,E_root_7,E_root_8,E_root_9
0.9959798994974873,-1.1478930070584243,-0.7166465577398718,-0.586233616820811,-0.49798078465341156,-0.3716213997232676,-0.33304742454179304,-0.22257105942390942,-0.16918312835770233,-0.06269949067012048,-0.05720024968680382
1.0201005025125627,-1.1440109016629036,-0.7166319141322929,-0.5874332248832285,-0.4977359440933432,-0.3865517767531812,-0.3338454124572341,-0.231050888704309,-0.18011625076301296,-0.07155142846281703,-0.06645428839055123
1.0442211055276382,-1.1400413017381734,-0.7163791307223513,-0.5884605483642857,-0.497410946778734,-0.40069443709409014,-0.3343795480107695,-0.24047497987582445,-0.18880923854236442,-0.07986909853810897,-0.07513312578407383
1.0683417085427136,-1.1360075279436854,-0.7159164585368148,-0.5893580723778747,-0.4971028655461668,-0.4139470850322853,-0.334677305580532,-0.25074371893814174,-0.19547330287229592,-0.08769149401876664,-0.08327729266934025
1.092462311557789,-1.1319301524785446,-0.7152692772869528,-0.5901693554987569,-0.4969442050238706,-0.42617787779042826,-0.33476318417669937,-0.2615586867234614,-0.20050283099806132,-0.09505476060247153,-0.09092376844328298
1.1165829145728643,-1.1278273418921283,-0.7144604661250855,-0.5909400978543393,-0.4971249501655706,-0.43719893197956056,-0.3346590563260265,-0.27259821788225996,-0.20430491458634165,-0.10199680286377816,-0.09903409514305511
1.1407035175879396,-1.1237151520867381,-0.7135107300132678,-0.5917192218236577,-0.49791518909575194,-0.4467404954985146,-0.33438447309870434,-0.28361328445524636,-0.20720744552141634,-0.11137013115937022,-0.10851053656395682
1.164824120603015,-1.1196077822776254,-0.7124388895169211,-0.5925598585182061,-0.49965257134955,-0.4544611930517508,-0.3339569276718607,-0.2944386098267562,-0.2094515882421133,-0.12298829911526354,-0.11468576153085452
1.1889447236180903,-1.1155177937234786,-0.7112621411580662,-0.5935199950070804,-0.5026169011515511,-0.4600720099865335,-0.33339209539192893,-0.3049723621053686,-0.2112159032216233,-0.13392560860524305,-0.12051080822306615
1.2130653266331657,-1.111456298391506,-0.7099962951365637,-0.5946623274674812,-0.5067975034264736,-0.4635686588233254,-0.33270403900928186,-0.3151543571763052,-0.21264293164090714,-0.1441657049708302,-0.12601480006480997
1.237185929648241,-1.1074331218708102,-0.7086559968581311,-0.5960526122791722,-0.5118163110524028,-0.4653099777195667,-0.33190539465348,-0.32495024260000205,-0.21386164656463014,-0.153680168575703,-0.1312204318237118
1.2613065326633166,-1.10345694442936,-0.7072549391015716,-0.5977556543945594,-0.5171453139860547,-0.4658045261959508,-0.3343412143713482,-0.3310075369287918,-0.21500713442859676,-0.16241506186581534,-0.13614844271711557
1.285427135678392,-1.0995354233551762,-0.7058060718523879,-0.5998283391428608,-0.5223365647604028,-0.4654877423803462,-0.34331746797192364,-0.33002072536828975,-0.21623917435132867,-0.17027862944565342,-0.14081808632930004
1.3095477386934673,-1.0956752993824175,-0.7043218180788823,-0.6023101860638139,-0.5270915889585542,-0.4646623360411274,-0.3518739172385421,-0.32895423501083987,-0.21775622319783505,-0.1771313653205342,-0.1452473102786005
1.3336683417085426,-1.0918824894009498,-0.7028143047964324,-0.605213733965168,-0.5312430136222129,-0.46352679701221833,-0.36000720727954094,-0.32781647132956726,-0.21978818090982022,-0.18279590362754627,-0.1494528638865481
1.357788944723618,-1.0881621674521282,-0.7012956214394939,-0.6085185469060039,-0.5347221408980798,-0.46221454355502184,-0.3677133982161858,-0.3266150712219283,-0.22253891777388118,-0.187116301795677,-0.15345036457391165
1.3819095477386933,-1.0845188355558981,-0.6997781202804005,-0.6121720088010836,-0.5375309452701706,-0.46082211152817526,-0.3749859111083366,-0.325356995979076,-0.22608417879631143,-0.19006149833920832,-0.15725434042824143
1.4060301507537687,-1.0809563857216669,-0.6982747771340245,-0.6160969825734561,-0.5397178555912507,-0.4594269824817036,-0.38181343996769873,-0.3240486023628201,-0.23031934653734037,-0.19177864439064435,-0.16087819337747195
1.430150753768844,-1.0774781544056018,-0.69679963602279,-0.6202030571133503,-0.54135669953213,-0.4580989995110485,-0.3881776651752029,-0.322695713834697,-0.23502763991413733,-0.19252591546449693,-0.16433411081596128
1.4542713567839194,-1.0740869703328713,-0.6953683639702826,-0.6243971039564205,-0.5425301650989502,-0.4569081705331385,-0.3940507458977486,-0.3213036772691842,-0.23998826519870076,-0.1925653595364083,-0.16763280991445795
1.478391959798995,-1.0707851966116162,-0.6939989425487524,-0.6285903938924157,-0.5433187939917967,-0.4559301426125263,-0.39939297747335445,-0.31987741561875604,-0.24503202219203457,-0.1921084797388698,-0.17078295557235823
1.5025125628140703,-1.06757476788473,-0.6927125103649101,-0.6327017429055676,-0.5437950659473013,-0.4552490640137723,-0.40415180489954206,-0.3184214578544321,-0.2500457490418081,-0.1913136180644709,-0.17378975792661333
1.5266331658291457,-1.064457223212409,-0.6915343299258794,-0.6366575779985556,-0.544021179467791,-0.45495579565184363,-0.408264758171198,-0.31693999257196004,-0.2549585371688444,-0.19030376837719643,-0.1766511883180043
1.550753768844221,-1.0614337352562992,-0.6904947510287087,-0.6403902535015147,-0.544049026591393,-0.45513806494427667,-0.4116699796043005,-0.31543688708924755,-0.25972754587040325,-0.18919309274038443,-0.17934565851825923
1.5748743718592964,-1.058505136297397,-0.6896298338921907,-0.6438359214920275,-0.5439212239962544,-0.45586085861014103,-0.41432623946506364,-0.31391571598327395,-0.2643277878152318,-0.18814887350568354,-0.18178004946042248
1.5989949748743717,-1.0556719415572042,-0.6889809394442876,-0.6469332460398994,-0.5436725011881857,-0.4571429890710005,-0.41623658334448244,-0.3123797829354842,-0.26874553502862486,-0.1876572638195294,-0.18353009213855753
1.623115577889447,-1.052934370231799,-0.6885921704615601,-0.649624380567569,-0.5433310831593592,-0.45894479215649314,-0.4174607498293788,-0.310832139252104,-0.27297420756179286,-0.1886748756435342,-0.18369221453110735
1.6472361809045226,-1.0502923646364368,-0.6885044656946999,-0.6518595214640952,-0.5429199143787606,-0.4611781937670603,-0.4181051298168859,-0.3092755996290711,-0.2770118166483772,-0.19067082893631054,-0.18284323277059317
1.671356783919598,-1.0477456078295948,-0.6887462481249433,-0.653605159111154,-0.5424576798663003,-0.46373280619630025,-0.41829669100410477,-0.3077127556700347,-0.28085935639956155,-0.19287591076242933,-0.18179195575327223
1.6954773869346733,-1.0452935400253567,-0.6893232728935699,-0.6548533562506784,-0.5419596308755801,-0.4665011330520982,-0.41815776281360645,-0.30614598781111496,-0.2845197763131517,-0.1950981291631449,-0.18564271333700766
1.7195979899497487,-1.0429353741324718,-0.6902129645124673,-0.6556267288046974,-0.5414382455031044,-0.4693927024147594,-0.4177919115123382,-0.30457747491404685,-0.2879973152460248,-0.19728931136998096,-0.18716991238286712
1.743718592964824,-1.0406701106128629,-0.6913673960066307,-0.6559749376640376,-0.5409037467158744,-0.47233772937767443,-0.41728031265652227,-0.30300920473883713,-0.2912970578451421,-0.19943389934490735,-0.18859946928040378
1.7678391959798994,-1.0384965520408906,-0.6927236663699838,-0.6559639012404497,-0.5403645215699294,-0.47528507668740394,-0.41668383331297676,-0.3014429818377724,-0.2944246420814627,-0.20152588586381226,-0.1899367785176646
1.7919597989949747,-1.0364133173437924,-0.69421602635849,-0.655663354122102,-0.5398274465209583,-0.47819841390797846,-0.41604696634514693,-0.29988043597663416,-0.2973860488001504,-0.20356252563840632,-0.1911869640285015
1.81608040201005,-1.034418856074892,-0.6957847667057213,-0.6551377129811609,-0.5392981561941799,-0.4810524498255498,-0.4154016990189548,-0.30018744909495193,-0.2983230301733684,-0.20554224529995568,-0.1923548950220157
1.8402010050251254,-1.0325114626000922,-0.6973804344374628,-0.6544416688680001,-0.5387812535859313,-0.48382988879123173,-0.41477068518696397,-0.30283511500169563,-0.2967720687258036,-0.20746387448575626,-0.19344520021335376
1.864321608040201,-1.0306892904169036,-0.6989645073108777,-0.6536193635231804,-0.5382804867720852,-0.48651915494817427,-0.41416966009637984,-0.30533533113280525,-0.29522870536874996,-0.20932635545161915,-0.1944622806439863
1.8884422110552763,-1.0289503664663875,-0.7005082234145975,-0.6527054416023498,-0.5377988891736466,-0.48911275775672625,-0.41360922667842026,-0.3076943371624574,-0.29369395166269063,-0.21112866100856148,-0.19541032126569607
1.9125628140703517,-1.027292605466168,-0.7019907978669967,-0.6517267403577528,-0.5373388980106851,-0.49160612113284297,-0.41309616743156785,-0.30991828127373255,-0.2921686856815904,-0.21286982079710953,-0.1962933014487631
1.936683417085427,-1.0257138241811186,-0.703397664549034,-0.6507039733303479,-0.536902449242218,-0.4939967689147222,-0.41263441186818395,-0.31201318476870055,-0.29065366155930483,-0.21454897839003023,-0.19711500456317887
1.9608040201005024,-1.0242117555805281,-0.7047189859226359,-0.6496531607596294,-0.5364910605881614,-0.49628374185793894,-0.41222575775550935,-0.313984909962258,-0.2891495168011731,-0.21616543933420185,-0.19787902676136615
1.9849246231155777,-1.0227840627030078,-0.7059484754499248,-0.6485867571728765,-0.5361058875976834,-0.49846717788405553,-0.41187041456250256,-0.3158391465018238,-0.28765678505003195,-0.2177187575341324,-0.19858878511045647
2.0090452261306533,-1.0214283520487222,-0.7070824989105337,-0.6475145104195019,-0.5357477903671347,-0.5005480166819689,-0.4115674187192675,-0.317581386706275,-0.28617590407405535,-0.21920878632025725,-0.1992475251555158
2.033165829145729,-1.0201421876955326,-0.7081193995329154,-0.6464441037212116,-0.535417370853301,-0.5025277852205541,-0.4113149539229562,-0.3192169271156909,-0.2847072265074712,-0.22063572336353726,-0.1998583280516128
2.057286432160804,-1.0189231024561032,-0.7090589932813329,-0.6453816327125508,-0.5351150118336493,-0.5044084396935461,-0.4111106009956288,-0.32075086589522395,-0.28325103028270626,-0.22200014131507512,-0.20042411734574417
